,locale,partition,utt,tokens
12861,sw-KE,test,nahitaji kitu fulani kila jumatatu weka ukumbusho kwa ajili yake,"['nahitaji', 'kitu', 'fulani', 'kila', 'jumatatu', 'weka', 'ukumbusho', 'kwa', 'ajili', 'yake']"
12862,sw-KE,test,nakuhitaji wewe kueka alama siku ya jumatatu,"['nakuhitaji', 'wewe', 'kueka', 'alama', 'siku', 'ya', 'jumatatu']"
12863,sw-KE,test,ondoa kalenda yangu ya jumamosi,"['ondoa', 'kalenda', 'yangu', 'ya', 'jumamosi']"
12864,sw-KE,test,nikumbushe kila jumatatu kutoa takataka nje,"['nikumbushe', 'kila', 'jumatatu', 'kutoa', 'takataka', 'nje']"
12865,sw-KE,test,nina vikumbusho gani,"['nina', 'vikumbusho', 'gani']"
12866,sw-KE,test,ongeza mazoezi kwa kalenda tarehe nne februari katika king's park saa nane mchana,"['ongeza', 'mazoezi', 'kwa', 'kalenda', 'tarehe', 'nne', 'februari', 'katika', ""king's"", 'park', 'saa', 'nane', 'mchana']"
12867,sw-KE,test,tafadhali ongeza mazoezi mnamo februari tarehe nne pale uhuru park saa nane alasiri,"['tafadhali', 'ongeza', 'mazoezi', 'mnamo', 'februari', 'tarehe', 'nne', 'pale', 'uhuru', 'park', 'saa', 'nane', 'alasiri']"
12868,sw-KE,test,ongeza ununuzi kwenye kalenda yangu ya kesho,"['ongeza', 'ununuzi', 'kwenye', 'kalenda', 'yangu', 'ya', 'kesho']"
12869,sw-KE,test,je nina miadi leo,"['je', 'nina', 'miadi', 'leo']"
12870,sw-KE,test,nikumbushe ninachofanya jumapili alasiri,"['nikumbushe', 'ninachofanya', 'jumapili', 'alasiri']"
12871,sw-KE,test,nikumbushe nimpeleke mama kwa msusi alhamisi saa tano asubuhi,"['nikumbushe', 'nimpeleke', 'mama', 'kwa', 'msusi', 'alhamisi', 'saa', 'tano', 'asubuhi']"
12872,sw-KE,test,hii ni kweli kuhusu tarehe hii,"['hii', 'ni', 'kweli', 'kuhusu', 'tarehe', 'hii']"
12873,sw-KE,test,futa matukio yote kwenye kalenda,"['futa', 'matukio', 'yote', 'kwenye', 'kalenda']"
12874,sw-KE,test,futa matukio yote,"['futa', 'matukio', 'yote']"
12875,sw-KE,test,nijulishe baada ya masaa mawili natakiwa kuondoka kwa ajili ya somo langu la violin ni saa kumi jioni pale thika,"['nijulishe', 'baada', 'ya', 'masaa', 'mawili', 'natakiwa', 'kuondoka', 'kwa', 'ajili', 'ya', 'somo', 'langu', 'la', 'violin', 'ni', 'saa', 'kumi', 'jioni', 'pale', 'thika']"
12876,sw-KE,test,nilieka vikumbusho vipi,"['nilieka', 'vikumbusho', 'vipi']"
12877,sw-KE,test,nijulishe wakati wa kujisajilisha utakapoanza,"['nijulishe', 'wakati', 'wa', 'kujisajilisha', 'utakapoanza']"
12878,sw-KE,test,nina mkutano saa sita mchana leo,"['nina', 'mkutano', 'saa', 'sita', 'mchana', 'leo']"
12879,sw-KE,test,niambie nianze chakula cha jioni saa kumi na moja hii alasiri,"['niambie', 'nianze', 'chakula', 'cha', 'jioni', 'saa', 'kumi', 'na', 'moja', 'hii', 'alasiri']"
12880,sw-KE,test,toa tukio kwa kalenda,"['toa', 'tukio', 'kwa', 'kalenda']"
12881,sw-KE,test,nini imekua ikiendelea miezi miwili iliyopita,"['nini', 'imekua', 'ikiendelea', 'miezi', 'miwili', 'iliyopita']"
12882,sw-KE,test,futa kalenda yangu,"['futa', 'kalenda', 'yangu']"
12883,sw-KE,test,ni matukio gani matatu yanayofuata,"['ni', 'matukio', 'gani', 'matatu', 'yanayofuata']"
12884,sw-KE,test,mechi ya soka itakua wakati gani leo usiku,"['mechi', 'ya', 'soka', 'itakua', 'wakati', 'gani', 'leo', 'usiku']"
12885,sw-KE,test,toa kukata nywele leo,"['toa', 'kukata', 'nywele', 'leo']"
12886,sw-KE,test,futa chajio leo usiku,"['futa', 'chajio', 'leo', 'usiku']"
12887,sw-KE,test,futa tukio linalofuata leo,"['futa', 'tukio', 'linalofuata', 'leo']"
12888,sw-KE,test,nipe taarifa kuhusu uchaguzi ndani ya lisaa limoja,"['nipe', 'taarifa', 'kuhusu', 'uchaguzi', 'ndani', 'ya', 'lisaa', 'limoja']"
12889,sw-KE,test,weka mkutano kati yangu na john saa nane mchana kesho,"['weka', 'mkutano', 'kati', 'yangu', 'na', 'john', 'saa', 'nane', 'mchana', 'kesho']"
12890,sw-KE,test,ninahitaji kufanya chochote leo,"['ninahitaji', 'kufanya', 'chochote', 'leo']"
12891,sw-KE,test,alexa ondoa chajio na mike kwenye kalenda yangu,"['alexa', 'ondoa', 'chajio', 'na', 'mike', 'kwenye', 'kalenda', 'yangu']"
12892,sw-KE,test,nikumbushe nitoe takataka saa kumi na mbili jioni,"['nikumbushe', 'nitoe', 'takataka', 'saa', 'kumi', 'na', 'mbili', 'jioni']"
12893,sw-KE,test,tukio kwa kalenda alika bill malinda,"['tukio', 'kwa', 'kalenda', 'alika', 'bill', 'malinda']"
12894,sw-KE,test,mkutano mpya ongeza bill na malinda kama wahudhuriaji,"['mkutano', 'mpya', 'ongeza', 'bill', 'na', 'malinda', 'kama', 'wahudhuriaji']"
12895,sw-KE,test,matukio ya baadaye ondoa,"['matukio', 'ya', 'baadaye', 'ondoa']"
12896,sw-KE,test,ni nini natakana kufanya hii wiki,"['ni', 'nini', 'natakana', 'kufanya', 'hii', 'wiki']"
12897,sw-KE,test,ni matamasha yapi yajayo nairobi,"['ni', 'matamasha', 'yapi', 'yajayo', 'nairobi']"
12898,sw-KE,test,ondoa miadi yangu na daktari wangu siku ya jumamosi tafadhali,"['ondoa', 'miadi', 'yangu', 'na', 'daktari', 'wangu', 'siku', 'ya', 'jumamosi', 'tafadhali']"
12899,sw-KE,test,weka hili tukio liwe lakujirudia kwenye kalenda yangu,"['weka', 'hili', 'tukio', 'liwe', 'lakujirudia', 'kwenye', 'kalenda', 'yangu']"
12900,sw-KE,test,unaweza kufanya tukio hili lijirudie rudie,"['unaweza', 'kufanya', 'tukio', 'hili', 'lijirudie', 'rudie']"
12901,sw-KE,test,nilikuambia unikumbushe kitu,"['nilikuambia', 'unikumbushe', 'kitu']"
12902,sw-KE,test,nikumbushe harusi kwa wakati ili kununua zawadi,"['nikumbushe', 'harusi', 'kwa', 'wakati', 'ili', 'kununua', 'zawadi']"
12903,sw-KE,test,weka ukumbusho kwa siku mbili mbele ya tukio,"['weka', 'ukumbusho', 'kwa', 'siku', 'mbili', 'mbele', 'ya', 'tukio']"
12904,sw-KE,test,kunayo huduma ya valeti kwenye hii tukio,"['kunayo', 'huduma', 'ya', 'valeti', 'kwenye', 'hii', 'tukio']"
12905,sw-KE,test,ni vikumbusho gani nimepanga kesho kabla ya saa sita mchana,"['ni', 'vikumbusho', 'gani', 'nimepanga', 'kesho', 'kabla', 'ya', 'saa', 'sita', 'mchana']"
12906,sw-KE,test,niambie wakati nina tukio,"['niambie', 'wakati', 'nina', 'tukio']"
12907,sw-KE,test,tuma arifa kabla ya mkutano,"['tuma', 'arifa', 'kabla', 'ya', 'mkutano']"
12908,sw-KE,test,futa matukio yote kwenye kalenda yangu,"['futa', 'matukio', 'yote', 'kwenye', 'kalenda', 'yangu']"
12909,sw-KE,test,unaweza kufuta kunyolewa nywele niliyoratibu ijumaa,"['unaweza', 'kufuta', 'kunyolewa', 'nywele', 'niliyoratibu', 'ijumaa']"
12910,sw-KE,test,dorothy anahitaji kuongea na mimi kuhusu talaka waeza tafadhali panga mkutano haraka iwezekanavyo nitakapo patikana,"['dorothy', 'anahitaji', 'kuongea', 'na', 'mimi', 'kuhusu', 'talaka', 'waeza', 'tafadhali', 'panga', 'mkutano', 'haraka', 'iwezekanavyo', 'nitakapo', 'patikana']"
12911,sw-KE,test,siku ya jumatatu tarehe ishirini nahitaji kufanya mazungumzo na juma kuhusu safari yetu ya wikendi,"['siku', 'ya', 'jumatatu', 'tarehe', 'ishirini', 'nahitaji', 'kufanya', 'mazungumzo', 'na', 'juma', 'kuhusu', 'safari', 'yetu', 'ya', 'wikendi']"
12912,sw-KE,test,nionyeshe mkutano yangu ya mwezi ujao,"['nionyeshe', 'mkutano', 'yangu', 'ya', 'mwezi', 'ujao']"
12913,sw-KE,test,matukio gani yanakuja leo,"['matukio', 'gani', 'yanakuja', 'leo']"
12914,sw-KE,test,pasaka inaangukia siku gani,"['pasaka', 'inaangukia', 'siku', 'gani']"
12915,sw-KE,test,nikumbushe kubadilisha mafuta,"['nikumbushe', 'kubadilisha', 'mafuta']"
12916,sw-KE,test,nikumbushe kitu kwa wakati fulani,"['nikumbushe', 'kitu', 'kwa', 'wakati', 'fulani']"
12917,sw-KE,test,ni watu wangapi wanahudhuria mkutano wangu unaofuata,"['ni', 'watu', 'wangapi', 'wanahudhuria', 'mkutano', 'wangu', 'unaofuata']"
12918,sw-KE,test,miadi yangu ifuatayo ni saa ngapi,"['miadi', 'yangu', 'ifuatayo', 'ni', 'saa', 'ngapi']"
12919,sw-KE,test,ratiba yangu ni nini leo,"['ratiba', 'yangu', 'ni', 'nini', 'leo']"
12920,sw-KE,test,futa miadi yangu ya machi tarehe saba,"['futa', 'miadi', 'yangu', 'ya', 'machi', 'tarehe', 'saba']"
12921,sw-KE,test,mimi nina tarehe ijumaa,"['mimi', 'nina', 'tarehe', 'ijumaa']"
12922,sw-KE,test,nina mkutano wa mauzo leo,"['nina', 'mkutano', 'wa', 'mauzo', 'leo']"
12923,sw-KE,test,weka ratiba ya mkutano wa mauzo jumatano saa tano asubuhi,"['weka', 'ratiba', 'ya', 'mkutano', 'wa', 'mauzo', 'jumatano', 'saa', 'tano', 'asubuhi']"
12924,sw-KE,test,weka ukumbusho wa saa moja ili mkate wangu uoke,"['weka', 'ukumbusho', 'wa', 'saa', 'moja', 'ili', 'mkate', 'wangu', 'uoke']"
12925,sw-KE,test,ajenda ya tukio ni nini,"['ajenda', 'ya', 'tukio', 'ni', 'nini']"
12926,sw-KE,test,ningependa kuweka tarehe ya wiki hii,"['ningependa', 'kuweka', 'tarehe', 'ya', 'wiki', 'hii']"
12927,sw-KE,test,barua pepe yangu uteuzi kwa panga upya,"['barua', 'pepe', 'yangu', 'uteuzi', 'kwa', 'panga', 'upya']"
12928,sw-KE,test,weka tukio la siku ya kuzaliwa kwa martin,"['weka', 'tukio', 'la', 'siku', 'ya', 'kuzaliwa', 'kwa', 'martin']"
12929,sw-KE,test,tafadhali ongeza usimamizi kwa kalenda yangu,"['tafadhali', 'ongeza', 'usimamizi', 'kwa', 'kalenda', 'yangu']"
12930,sw-KE,test,katika kipindi cha februari moja na machi kumi na sita ni mikutano gani ilifanyika,"['katika', 'kipindi', 'cha', 'februari', 'moja', 'na', 'machi', 'kumi', 'na', 'sita', 'ni', 'mikutano', 'gani', 'ilifanyika']"
12931,sw-KE,test,sherehe ya siku ya kuzaliwa ya maria inafanyika wapi,"['sherehe', 'ya', 'siku', 'ya', 'kuzaliwa', 'ya', 'maria', 'inafanyika', 'wapi']"
12932,sw-KE,test,tengeneza tukio la mkutano kwa kalenda yangu,"['tengeneza', 'tukio', 'la', 'mkutano', 'kwa', 'kalenda', 'yangu']"
12933,sw-KE,test,panga tukio la mkutano kwa kalenda yangu,"['panga', 'tukio', 'la', 'mkutano', 'kwa', 'kalenda', 'yangu']"
12934,sw-KE,test,ni vikumbusho vipi bado ninavyo,"['ni', 'vikumbusho', 'vipi', 'bado', 'ninavyo']"
12935,sw-KE,test,weka ukumbusho ya tarehe kumi na tatu kwamba nina chakula cha mchana na dale,"['weka', 'ukumbusho', 'ya', 'tarehe', 'kumi', 'na', 'tatu', 'kwamba', 'nina', 'chakula', 'cha', 'mchana', 'na', 'dale']"
12936,sw-KE,test,nilijiachia makumbusho yoyote,"['nilijiachia', 'makumbusho', 'yoyote']"
12937,sw-KE,test,nina ukumbusho wowote kuhusu sherehe ya siku ya kuzaliwa,"['nina', 'ukumbusho', 'wowote', 'kuhusu', 'sherehe', 'ya', 'siku', 'ya', 'kuzaliwa']"
12938,sw-KE,test,saa sita na nusu mchana tayari utakuwa na mkutano dakika kumi zijazo,"['saa', 'sita', 'na', 'nusu', 'mchana', 'tayari', 'utakuwa', 'na', 'mkutano', 'dakika', 'kumi', 'zijazo']"
12939,sw-KE,test,unaweza futa miadi na daktari wa meno,"['unaweza', 'futa', 'miadi', 'na', 'daktari', 'wa', 'meno']"
12940,sw-KE,test,ni tarehe gani,"['ni', 'tarehe', 'gani']"
12941,sw-KE,test,tafadhali nikumbushe niende posta,"['tafadhali', 'nikumbushe', 'niende', 'posta']"
12942,sw-KE,test,usiniache nisahau kumnunulia zawadi dada yangu,"['usiniache', 'nisahau', 'kumnunulia', 'zawadi', 'dada', 'yangu']"
12943,sw-KE,test,mkutano wangu wa chakula cha mchana utakuwa hadi lini jumanne,"['mkutano', 'wangu', 'wa', 'chakula', 'cha', 'mchana', 'utakuwa', 'hadi', 'lini', 'jumanne']"
12944,sw-KE,test,futa kila kitu kwenye kalenda yangu ya siku zilizo baki kwa hii mwaka,"['futa', 'kila', 'kitu', 'kwenye', 'kalenda', 'yangu', 'ya', 'siku', 'zilizo', 'baki', 'kwa', 'hii', 'mwaka']"
12945,sw-KE,test,nikumbushe tukio la huduma za kanisa jumapili saa tano asubuhi,"['nikumbushe', 'tukio', 'la', 'huduma', 'za', 'kanisa', 'jumapili', 'saa', 'tano', 'asubuhi']"
12946,sw-KE,test,ongeza tarehe ya chajio ya kesho kwenye kalenda,"['ongeza', 'tarehe', 'ya', 'chajio', 'ya', 'kesho', 'kwenye', 'kalenda']"
12947,sw-KE,test,nahitaji chamcha ya wiki ijayo kiwekwe kwenye kalenda,"['nahitaji', 'chamcha', 'ya', 'wiki', 'ijayo', 'kiwekwe', 'kwenye', 'kalenda']"
12948,sw-KE,test,nikumbushe siku moja kabla ya siku ya kuzaliwa kwa jeff,"['nikumbushe', 'siku', 'moja', 'kabla', 'ya', 'siku', 'ya', 'kuzaliwa', 'kwa', 'jeff']"
12949,sw-KE,test,nitumie arifa na saa moja kabla ya miadi yangu ijayo,"['nitumie', 'arifa', 'na', 'saa', 'moja', 'kabla', 'ya', 'miadi', 'yangu', 'ijayo']"
12950,sw-KE,test,ukumbusho wa dakika thelathini kwenye mkutano wa jumanne,"['ukumbusho', 'wa', 'dakika', 'thelathini', 'kwenye', 'mkutano', 'wa', 'jumanne']"
12951,sw-KE,test,ondoa miadi yangu iliyoratibiwa ifuatayo tafadhali,"['ondoa', 'miadi', 'yangu', 'iliyoratibiwa', 'ifuatayo', 'tafadhali']"
12952,sw-KE,test,ongeza tukio kwenye kalenda machi kumi na tano,"['ongeza', 'tukio', 'kwenye', 'kalenda', 'machi', 'kumi', 'na', 'tano']"
12953,sw-KE,test,toa sherehe ya siku ya kuzaliwa kwa kalenda,"['toa', 'sherehe', 'ya', 'siku', 'ya', 'kuzaliwa', 'kwa', 'kalenda']"
12954,sw-KE,test,weka ukumbusho wa mkutano wa idhara wa leo saa kumi,"['weka', 'ukumbusho', 'wa', 'mkutano', 'wa', 'idhara', 'wa', 'leo', 'saa', 'kumi']"
12955,sw-KE,test,fungua ukumbusho kuhusu mkutano wa wasimamizi wa jumanne ya wiki ijayo,"['fungua', 'ukumbusho', 'kuhusu', 'mkutano', 'wa', 'wasimamizi', 'wa', 'jumanne', 'ya', 'wiki', 'ijayo']"
12956,sw-KE,test,ongeza kwenye kalenda na urudie,"['ongeza', 'kwenye', 'kalenda', 'na', 'urudie']"
12957,sw-KE,test,eka tukio la saa kumi na moja jioni hadi saa kumi na mbili jioni machi kumi na nane,"['eka', 'tukio', 'la', 'saa', 'kumi', 'na', 'moja', 'jioni', 'hadi', 'saa', 'kumi', 'na', 'mbili', 'jioni', 'machi', 'kumi', 'na', 'nane']"
12958,sw-KE,test,ondoa mkutano wa jumatatu ijayo kwenye kalenda,"['ondoa', 'mkutano', 'wa', 'jumatatu', 'ijayo', 'kwenye', 'kalenda']"
12959,sw-KE,test,jana saa sita mchana huko uhuru park kulikuwa na maandamano yalikuwa yanahusu nini,"['jana', 'saa', 'sita', 'mchana', 'huko', 'uhuru', 'park', 'kulikuwa', 'na', 'maandamano', 'yalikuwa', 'yanahusu', 'nini']"
12960,sw-KE,test,ninahitaji kujua zaidi kuhusu gwaride mwishoni mwa wikendi hii,"['ninahitaji', 'kujua', 'zaidi', 'kuhusu', 'gwaride', 'mwishoni', 'mwa', 'wikendi', 'hii']"
12961,sw-KE,test,nataka kujua zaidi kuhusu maonyesho wikendi hii,"['nataka', 'kujua', 'zaidi', 'kuhusu', 'maonyesho', 'wikendi', 'hii']"
12962,sw-KE,test,ni lini chakula cha mchana changu na jennifer,"['ni', 'lini', 'chakula', 'cha', 'mchana', 'changu', 'na', 'jennifer']"
12963,sw-KE,test,ni jumatano,"['ni', 'jumatano']"
12964,sw-KE,test,nijulishe wakati mkutano utafanyika,"['nijulishe', 'wakati', 'mkutano', 'utafanyika']"
12965,sw-KE,test,nini kitakachokua kinaendelea decemba tarehe nne,"['nini', 'kitakachokua', 'kinaendelea', 'decemba', 'tarehe', 'nne']"
12966,sw-KE,test,nikumbushe kuhusu hili,"['nikumbushe', 'kuhusu', 'hili']"
12967,sw-KE,test,tengeneza machi tarehe kumi na nane miadi ya kujirudia ya siku ya kuzaliwa ya pearl,"['tengeneza', 'machi', 'tarehe', 'kumi', 'na', 'nane', 'miadi', 'ya', 'kujirudia', 'ya', 'siku', 'ya', 'kuzaliwa', 'ya', 'pearl']"
12968,sw-KE,test,unda ukumbusho wa kufua nguo saa mbili usiku,"['unda', 'ukumbusho', 'wa', 'kufua', 'nguo', 'saa', 'mbili', 'usiku']"
12969,sw-KE,test,nataka kufua saa mbili usiku tengeneza ukumbusho,"['nataka', 'kufua', 'saa', 'mbili', 'usiku', 'tengeneza', 'ukumbusho']"
12970,sw-KE,test,nikumbushe kuhusu mkutano wangu wa,"['nikumbushe', 'kuhusu', 'mkutano', 'wangu', 'wa']"
12971,sw-KE,test,weka ukumbusho kila siku saa sita mchana kuchukua dawa,"['weka', 'ukumbusho', 'kila', 'siku', 'saa', 'sita', 'mchana', 'kuchukua', 'dawa']"
12972,sw-KE,test,niambie zaidi kuhusu matukio yangu,"['niambie', 'zaidi', 'kuhusu', 'matukio', 'yangu']"
12973,sw-KE,test,nataka kujua zaidi kuhusu tukio hili,"['nataka', 'kujua', 'zaidi', 'kuhusu', 'tukio', 'hili']"
12974,sw-KE,test,ondoa ratiba yangu ya chajio kesho kwenye kalenda,"['ondoa', 'ratiba', 'yangu', 'ya', 'chajio', 'kesho', 'kwenye', 'kalenda']"
12975,sw-KE,test,ondoa tukio langu la chajio jioni jumatatu,"['ondoa', 'tukio', 'langu', 'la', 'chajio', 'jioni', 'jumatatu']"
12976,sw-KE,test,tafadhali nijulishe,"['tafadhali', 'nijulishe']"
12977,sw-KE,test,nikumbushe kwenda kula chajio na dave siku ya ijumaa saa kumi na moja jioni,"['nikumbushe', 'kwenda', 'kula', 'chajio', 'na', 'dave', 'siku', 'ya', 'ijumaa', 'saa', 'kumi', 'na', 'moja', 'jioni']"
12978,sw-KE,test,ongeza mkutano kwa ofisi na brian saa tisa alasiri jumanne,"['ongeza', 'mkutano', 'kwa', 'ofisi', 'na', 'brian', 'saa', 'tisa', 'alasiri', 'jumanne']"
12979,sw-KE,test,niambie matukio ya hivi punde kati ya jana na leo asubuhi,"['niambie', 'matukio', 'ya', 'hivi', 'punde', 'kati', 'ya', 'jana', 'na', 'leo', 'asubuhi']"
12980,sw-KE,test,ghairi miadi yangu yote,"['ghairi', 'miadi', 'yangu', 'yote']"
12981,sw-KE,test,ondea matukio yangu yote kwenye ratiba,"['ondea', 'matukio', 'yangu', 'yote', 'kwenye', 'ratiba']"
12982,sw-KE,test,tafadhali weka mkutano wa mchana kila jumatano saa sita mchana machi,"['tafadhali', 'weka', 'mkutano', 'wa', 'mchana', 'kila', 'jumatano', 'saa', 'sita', 'mchana', 'machi']"
12983,sw-KE,test,tafadhali rekebisha kalenda yangu na tukio hili,"['tafadhali', 'rekebisha', 'kalenda', 'yangu', 'na', 'tukio', 'hili']"
12984,sw-KE,test,weka ukumbusho wa sherehe ya siku za kuzaliwa ya mabinti zangu,"['weka', 'ukumbusho', 'wa', 'sherehe', 'ya', 'siku', 'za', 'kuzaliwa', 'ya', 'mabinti', 'zangu']"
12985,sw-KE,test,tafadhali weka tukio kwenye kalenda yangu na uweke alama kama tukio linalojirudia,"['tafadhali', 'weka', 'tukio', 'kwenye', 'kalenda', 'yangu', 'na', 'uweke', 'alama', 'kama', 'tukio', 'linalojirudia']"
12986,sw-KE,test,nionyeshe matukio yangu,"['nionyeshe', 'matukio', 'yangu']"
12987,sw-KE,test,mipango yangu ni ipi mwezi wa mei,"['mipango', 'yangu', 'ni', 'ipi', 'mwezi', 'wa', 'mei']"
12988,sw-KE,test,niko na mkutano jumatano saa tatu asubuhi nitumie ukumbusho,"['niko', 'na', 'mkutano', 'jumatano', 'saa', 'tatu', 'asubuhi', 'nitumie', 'ukumbusho']"
12989,sw-KE,test,nini kilichopangwa kwenye kalenda yangu leo,"['nini', 'kilichopangwa', 'kwenye', 'kalenda', 'yangu', 'leo']"
12990,sw-KE,test,ongeza sherehe ya siku ya kuzaliwa ya jane kesho saa nane mchana pale mia moja na ishirini na tatu kuu,"['ongeza', 'sherehe', 'ya', 'siku', 'ya', 'kuzaliwa', 'ya', 'jane', 'kesho', 'saa', 'nane', 'mchana', 'pale', 'mia', 'moja', 'na', 'ishirini', 'na', 'tatu', 'kuu']"
12991,sw-KE,test,ratiba yangu inafanana aje leo,"['ratiba', 'yangu', 'inafanana', 'aje', 'leo']"
12992,sw-KE,test,niambie mikutano yangu kesho asubuhi,"['niambie', 'mikutano', 'yangu', 'kesho', 'asubuhi']"
12993,sw-KE,test,tuvipitie vikumbusho vyote,"['tuvipitie', 'vikumbusho', 'vyote']"
12994,sw-KE,test,futa kipengee kwa kalenda,"['futa', 'kipengee', 'kwa', 'kalenda']"
12995,sw-KE,test,ongeza tukio kwa programu ya kalenda,"['ongeza', 'tukio', 'kwa', 'programu', 'ya', 'kalenda']"
12996,sw-KE,test,vikumbusho vya mkutano kutoka saa tisa hadi saa kumi na moja,"['vikumbusho', 'vya', 'mkutano', 'kutoka', 'saa', 'tisa', 'hadi', 'saa', 'kumi', 'na', 'moja']"
12997,sw-KE,test,utanikumbusha miadi na daktari wa meno niliyo nayo baada ya masaa mawili,"['utanikumbusha', 'miadi', 'na', 'daktari', 'wa', 'meno', 'niliyo', 'nayo', 'baada', 'ya', 'masaa', 'mawili']"
12998,sw-KE,test,nikumbushe mimi kuhusu,"['nikumbushe', 'mimi', 'kuhusu']"
12999,sw-KE,test,nikumbushe tafadhali,"['nikumbushe', 'tafadhali']"
13000,sw-KE,test,ongeza mkutano kwa kalenda yangu wa saa tatu asubuhi na tom,"['ongeza', 'mkutano', 'kwa', 'kalenda', 'yangu', 'wa', 'saa', 'tatu', 'asubuhi', 'na', 'tom']"
13001,sw-KE,test,nina chochote nilichopanga kwa leo,"['nina', 'chochote', 'nilichopanga', 'kwa', 'leo']"
13002,sw-KE,test,futa mkutano wangu wa saa nane mchana leo,"['futa', 'mkutano', 'wangu', 'wa', 'saa', 'nane', 'mchana', 'leo']"
13003,sw-KE,test,utatuma mwaliko wa kalenda kwa mutua na mutheu kwa chakula cha mchana saa tano asubuhi siku ya jumanne,"['utatuma', 'mwaliko', 'wa', 'kalenda', 'kwa', 'mutua', 'na', 'mutheu', 'kwa', 'chakula', 'cha', 'mchana', 'saa', 'tano', 'asubuhi', 'siku', 'ya', 'jumanne']"
13004,sw-KE,test,utaweka alama kuwa nina kazi kesho saa nane jioni,"['utaweka', 'alama', 'kuwa', 'nina', 'kazi', 'kesho', 'saa', 'nane', 'jioni']"
13005,sw-KE,test,ni habari gani napaswa kujua kuhusu mikutano yangu ya leo,"['ni', 'habari', 'gani', 'napaswa', 'kujua', 'kuhusu', 'mikutano', 'yangu', 'ya', 'leo']"
13006,sw-KE,test,nikumbushe kuwa nina sherehe ya kuzaliwa tarehe kumi na tatu,"['nikumbushe', 'kuwa', 'nina', 'sherehe', 'ya', 'kuzaliwa', 'tarehe', 'kumi', 'na', 'tatu']"
13007,sw-KE,test,nikumbushe kuchukua mark kutoka uwanja wa ndege saa kumi na mbili jioni,"['nikumbushe', 'kuchukua', 'mark', 'kutoka', 'uwanja', 'wa', 'ndege', 'saa', 'kumi', 'na', 'mbili', 'jioni']"
13008,sw-KE,test,nikumbushe kumwagilia maji mimea yangu kila jumanne alhamisi na jumamosi,"['nikumbushe', 'kumwagilia', 'maji', 'mimea', 'yangu', 'kila', 'jumanne', 'alhamisi', 'na', 'jumamosi']"
13009,sw-KE,test,futa hilo kwa kalenda yangu,"['futa', 'hilo', 'kwa', 'kalenda', 'yangu']"
13010,sw-KE,test,unaeza nikumbusha ku agiza kuku wiki tatu kabla ya shukrani,"['unaeza', 'nikumbusha', 'ku', 'agiza', 'kuku', 'wiki', 'tatu', 'kabla', 'ya', 'shukrani']"
13011,sw-KE,test,nataka kufanya noti kwa kalenda yangu juu ya tukio la kesho katika maktaba,"['nataka', 'kufanya', 'noti', 'kwa', 'kalenda', 'yangu', 'juu', 'ya', 'tukio', 'la', 'kesho', 'katika', 'maktaba']"
13012,sw-KE,test,ongeza simu ya mkutano kwenye vikumbusho vyangu saa kumi jioni leo,"['ongeza', 'simu', 'ya', 'mkutano', 'kwenye', 'vikumbusho', 'vyangu', 'saa', 'kumi', 'jioni', 'leo']"
13013,sw-KE,test,nijulishe tukio ambalo liko katika kalenda yangu,"['nijulishe', 'tukio', 'ambalo', 'liko', 'katika', 'kalenda', 'yangu']"
13014,sw-KE,test,nikumbushe kuhusu tukio kwenye kalenda yangu,"['nikumbushe', 'kuhusu', 'tukio', 'kwenye', 'kalenda', 'yangu']"
13015,sw-KE,test,futa matukio yangu yote kwa kalenda,"['futa', 'matukio', 'yangu', 'yote', 'kwa', 'kalenda']"
13016,sw-KE,test,ndani ya miezi mitatu iliyopita nilifanya mikutano mingapi na bwana katana,"['ndani', 'ya', 'miezi', 'mitatu', 'iliyopita', 'nilifanya', 'mikutano', 'mingapi', 'na', 'bwana', 'katana']"
13017,sw-KE,test,toa matukio kwa kalenda,"['toa', 'matukio', 'kwa', 'kalenda']"
13018,sw-KE,test,tamasha la busu liko wapi,"['tamasha', 'la', 'busu', 'liko', 'wapi']"
13019,sw-KE,test,mkutano wangu saa tatu asubuhi uko wapi,"['mkutano', 'wangu', 'saa', 'tatu', 'asubuhi', 'uko', 'wapi']"
13020,sw-KE,test,leo ni leo ni siku ya madaraka,"['leo', 'ni', 'leo', 'ni', 'siku', 'ya', 'madaraka']"
13021,sw-KE,test,je ni siku ya kuzaliwa ya mtu yeyote,"['je', 'ni', 'siku', 'ya', 'kuzaliwa', 'ya', 'mtu', 'yeyote']"
13022,sw-KE,test,tukio litajumuisha walter na gemma,"['tukio', 'litajumuisha', 'walter', 'na', 'gemma']"
13023,sw-KE,test,tafadhali weka ukumbusho kwa kalenda yangu kuhusu mkutano wangu wa machi tarehe ishirini na tano,"['tafadhali', 'weka', 'ukumbusho', 'kwa', 'kalenda', 'yangu', 'kuhusu', 'mkutano', 'wangu', 'wa', 'machi', 'tarehe', 'ishirini', 'na', 'tano']"
13024,sw-KE,test,tengeneza kengele ya ukumbusho ya tukio la facebook ambayo mimi nitahudhuria aprili saba,"['tengeneza', 'kengele', 'ya', 'ukumbusho', 'ya', 'tukio', 'la', 'facebook', 'ambayo', 'mimi', 'nitahudhuria', 'aprili', 'saba']"
13025,sw-KE,test,futa tarehe zote,"['futa', 'tarehe', 'zote']"
