,locale,partition,utt,tokens
14834,af-ZA,validation,speel my country speellys,"['speel', 'my', 'country', 'speellys']"
14835,af-ZA,validation,speel my tweede speellys,"['speel', 'my', 'tweede', 'speellys']"
14836,af-ZA,validation,wat is vandag se datum,"['wat', 'is', 'vandag', 'se', 'datum']"
14837,af-ZA,validation,alexa skakel die waaier af in die hoofslaapkamer,"['alexa', 'skakel', 'die', 'waaier', 'af', 'in', 'die', 'hoofslaapkamer']"
14838,af-ZA,validation,alexa stoor asseblief die huidige liedjie op gunstelinge,"['alexa', 'stoor', 'asseblief', 'die', 'huidige', 'liedjie', 'op', 'gunstelinge']"
14839,af-ZA,validation,ek hou van sokkie sokkie,"['ek', 'hou', 'van', 'sokkie', 'sokkie']"
14840,af-ZA,validation,speel asseblief my gunsteling liedjie van snotkop,"['speel', 'asseblief', 'my', 'gunsteling', 'liedjie', 'van', 'snotkop']"
14841,af-ZA,validation,begin asseblief die koffie,"['begin', 'asseblief', 'die', 'koffie']"
14842,af-ZA,validation,verlaag ligte,"['verlaag', 'ligte']"
14843,af-ZA,validation,nagmodus,['nagmodus']
14844,af-ZA,validation,tegnologie tendense nuus,"['tegnologie', 'tendense', 'nuus']"
14845,af-ZA,validation,onlangse tegnologie opskrifte,"['onlangse', 'tegnologie', 'opskrifte']"
14846,af-ZA,validation,speel volgende liedjie,"['speel', 'volgende', 'liedjie']"
14847,af-ZA,validation,watter jaar is die lied gemaak,"['watter', 'jaar', 'is', 'die', 'lied', 'gemaak']"
14848,af-ZA,validation,kry my kos,"['kry', 'my', 'kos']"
14849,af-ZA,validation,janneman sneeu voorspellings in ceres,"['janneman', 'sneeu', 'voorspellings', 'in', 'ceres']"
14850,af-ZA,validation,olly gewilde nuus onderwerpe,"['olly', 'gewilde', 'nuus', 'onderwerpe']"
14851,af-ZA,validation,volgende alarm,"['volgende', 'alarm']"
14852,af-ZA,validation,ek is regtig lus vir chineese kos nou bestel asseblief vir my 'n wegneem,"['ek', 'is', 'regtig', 'lus', 'vir', 'chineese', 'kos', 'nou', 'bestel', 'asseblief', 'vir', 'my', ""'n"", 'wegneem']"
14853,af-ZA,validation,wat vandag nuut is in die politiek kan jy wel zuma nuus uitfiltreer,"['wat', 'vandag', 'nuut', 'is', 'in', 'die', 'politiek', 'kan', 'jy', 'wel', 'zuma', 'nuus', 'uitfiltreer']"
14854,af-ZA,validation,ek benodig twee pizzas so gou moontlik,"['ek', 'benodig', 'twee', 'pizzas', 'so', 'gou', 'moontlik']"
14855,af-ZA,validation,sit aan 'n liedjie,"['sit', 'aan', ""'n"", 'liedjie']"
14856,af-ZA,validation,skakel af beligting,"['skakel', 'af', 'beligting']"
14857,af-ZA,validation,is dit son skyn wat se die temperatuur,"['is', 'dit', 'son', 'skyn', 'wat', 'se', 'die', 'temperatuur']"
14858,af-ZA,validation,speel vir my bietjie musiek,"['speel', 'vir', 'my', 'bietjie', 'musiek']"
14859,af-ZA,validation,watter plekke wat naby is kan ek wegneemetes vanaf bestel,"['watter', 'plekke', 'wat', 'naby', 'is', 'kan', 'ek', 'wegneemetes', 'vanaf', 'bestel']"
14860,af-ZA,validation,verlaag die volume asseblief,"['verlaag', 'die', 'volume', 'asseblief']"
14861,af-ZA,validation,vir watter tyd is my wakkermaak wekker gestel,"['vir', 'watter', 'tyd', 'is', 'my', 'wakkermaak', 'wekker', 'gestel']"
14862,af-ZA,validation,het ek enige alarms vir môre oggend,"['het', 'ek', 'enige', 'alarms', 'vir', 'môre', 'oggend']"
14863,af-ZA,validation,verwyder my vroeë wekkers,"['verwyder', 'my', 'vroeë', 'wekkers']"
14864,af-ZA,validation,speel klassieke kamer musiek speellys,"['speel', 'klassieke', 'kamer', 'musiek', 'speellys']"
14865,af-ZA,validation,laat daardie liedjie volgende speel,"['laat', 'daardie', 'liedjie', 'volgende', 'speel']"
14866,af-ZA,validation,wat is die naam van die hoofsanger in hierdie groep,"['wat', 'is', 'die', 'naam', 'van', 'die', 'hoofsanger', 'in', 'hierdie', 'groep']"
14867,af-ZA,validation,krag af aan,"['krag', 'af', 'aan']"
14868,af-ZA,validation,siri speel my pop speellys,"['siri', 'speel', 'my', 'pop', 'speellys']"
14869,af-ZA,validation,vertel my of daar enige nuwe nuus oor daardie onderwerp is,"['vertel', 'my', 'of', 'daar', 'enige', 'nuwe', 'nuus', 'oor', 'daardie', 'onderwerp', 'is']"
14870,af-ZA,validation,ek hou van afrikaans jy moet weet,"['ek', 'hou', 'van', 'afrikaans', 'jy', 'moet', 'weet']"
14871,af-ZA,validation,kyk asseblief na my speellys,"['kyk', 'asseblief', 'na', 'my', 'speellys']"
14872,af-ZA,validation,kan jy die alarm stel vir half twee,"['kan', 'jy', 'die', 'alarm', 'stel', 'vir', 'half', 'twee']"
14873,af-ZA,validation,kanselleer alarm vir môre,"['kanselleer', 'alarm', 'vir', 'môre']"
14874,af-ZA,validation,wat is die huidige sentraal tyd,"['wat', 'is', 'die', 'huidige', 'sentraal', 'tyd']"
14875,af-ZA,validation,verwyder alarms gestel vir môre,"['verwyder', 'alarms', 'gestel', 'vir', 'môre']"
14876,af-ZA,validation,olly verlaag die ligte asseblief,"['olly', 'verlaag', 'die', 'ligte', 'asseblief']"
14877,af-ZA,validation,gaan dit môre in kaapstad reën,"['gaan', 'dit', 'môre', 'in', 'kaapstad', 'reën']"
14878,af-ZA,validation,hoe laat is dit in kakamas,"['hoe', 'laat', 'is', 'dit', 'in', 'kakamas']"
14879,af-ZA,validation,wat is die tyd verskil tussen oostelike en pasifiek,"['wat', 'is', 'die', 'tyd', 'verskil', 'tussen', 'oostelike', 'en', 'pasifiek']"
14880,af-ZA,validation,doen die plaaslike chineese restaurant aflewerings,"['doen', 'die', 'plaaslike', 'chineese', 'restaurant', 'aflewerings']"
14881,af-ZA,validation,wat is die weer in pretoria,"['wat', 'is', 'die', 'weer', 'in', 'pretoria']"
14882,af-ZA,validation,ok google hoe lyk die weer,"['ok', 'google', 'hoe', 'lyk', 'die', 'weer']"
14883,af-ZA,validation,verlaag beligting,"['verlaag', 'beligting']"
14884,af-ZA,validation,sit asseblief my wemo muurprop aan,"['sit', 'asseblief', 'my', 'wemo', 'muurprop', 'aan']"
14885,af-ZA,validation,wat gaan die weer wees by volgende week,"['wat', 'gaan', 'die', 'weer', 'wees', 'by', 'volgende', 'week']"
14886,af-ZA,validation,hoe om die liedjie te herhaal,"['hoe', 'om', 'die', 'liedjie', 'te', 'herhaal']"
14887,af-ZA,validation,wat se musiek is dit,"['wat', 'se', 'musiek', 'is', 'dit']"
14888,af-ZA,validation,vermeerder ligte asseblief,"['vermeerder', 'ligte', 'asseblief']"
14889,af-ZA,validation,speel romanties speellys,"['speel', 'romanties', 'speellys']"
14890,af-ZA,validation,watter dag van die week val die twee en twintigste van die maand,"['watter', 'dag', 'van', 'die', 'week', 'val', 'die', 'twee', 'en', 'twintigste', 'van', 'die', 'maand']"
14891,af-ZA,validation,gaan slaap,"['gaan', 'slaap']"
14892,af-ZA,validation,ek soek graag 'n wakker word alarm om sewe v. m. more,"['ek', 'soek', 'graag', ""'n"", 'wakker', 'word', 'alarm', 'om', 'sewe', 'v.', 'm.', 'more']"
14893,af-ZA,validation,sit asseblief al die buite ligte aan,"['sit', 'asseblief', 'al', 'die', 'buite', 'ligte', 'aan']"
14894,af-ZA,validation,verhoog volume asseblief,"['verhoog', 'volume', 'asseblief']"
14895,af-ZA,validation,kry huidige nuus oor zondo kommissie,"['kry', 'huidige', 'nuus', 'oor', 'zondo', 'kommissie']"
14896,af-ZA,validation,speel musiek deur die beatles,"['speel', 'musiek', 'deur', 'die', 'beatles']"
14897,af-ZA,validation,aand,['aand']
14898,af-ZA,validation,kry vir my 'n wegneem ete,"['kry', 'vir', 'my', ""'n"", 'wegneem', 'ete']"
14899,af-ZA,validation,speel ietsie romanties,"['speel', 'ietsie', 'romanties']"
14900,af-ZA,validation,gaan dit lekker wees by die strand op vrydag,"['gaan', 'dit', 'lekker', 'wees', 'by', 'die', 'strand', 'op', 'vrydag']"
14901,af-ZA,validation,speel fokofpolisiekar se vierde album,"['speel', 'fokofpolisiekar', 'se', 'vierde', 'album']"
14902,af-ZA,validation,maak asseblief vir my 'n koffie,"['maak', 'asseblief', 'vir', 'my', ""'n"", 'koffie']"
14903,af-ZA,validation,watter dag gaan reënerig wees die week,"['watter', 'dag', 'gaan', 'reënerig', 'wees', 'die', 'week']"
14904,af-ZA,validation,hoe is die weer in die week,"['hoe', 'is', 'die', 'weer', 'in', 'die', 'week']"
14905,af-ZA,validation,stel 'n alarm vir een n. m.,"['stel', ""'n"", 'alarm', 'vir', 'een', 'n.', 'm.']"
14906,af-ZA,validation,wat is die nuutste nuus oor die amerikaanse verkiesings,"['wat', 'is', 'die', 'nuutste', 'nuus', 'oor', 'die', 'amerikaanse', 'verkiesings']"
14907,af-ZA,validation,maak asseblief vir my 'n koffie,"['maak', 'asseblief', 'vir', 'my', ""'n"", 'koffie']"
14908,af-ZA,validation,is vandag n sonnige dag,"['is', 'vandag', 'n', 'sonnige', 'dag']"
14909,af-ZA,validation,wat is die weer in sydney nou,"['wat', 'is', 'die', 'weer', 'in', 'sydney', 'nou']"
14910,af-ZA,validation,ek wil na my speellys luister sal jy dit nou speel,"['ek', 'wil', 'na', 'my', 'speellys', 'luister', 'sal', 'jy', 'dit', 'nou', 'speel']"
14911,af-ZA,validation,olly sit aan skipskop deur david kramer,"['olly', 'sit', 'aan', 'skipskop', 'deur', 'david', 'kramer']"
14912,af-ZA,validation,hoe warm is dit in durban,"['hoe', 'warm', 'is', 'dit', 'in', 'durban']"
14913,af-ZA,validation,wats die huidige tyd in orlando floor,"['wats', 'die', 'huidige', 'tyd', 'in', 'orlando', 'floor']"
14914,af-ZA,validation,wats die huidige tyd in orlando florida,"['wats', 'die', 'huidige', 'tyd', 'in', 'orlando', 'florida']"
14915,af-ZA,validation,gaan dit te koud wees vir 'n rok sondag,"['gaan', 'dit', 'te', 'koud', 'wees', 'vir', ""'n"", 'rok', 'sondag']"
14916,af-ZA,validation,kan ek 'n bietjie britney spears hoor,"['kan', 'ek', ""'n"", 'bietjie', 'britney', 'spears', 'hoor']"
14917,af-ZA,validation,die is te helder,"['die', 'is', 'te', 'helder']"
14918,af-ZA,validation,bestel twee groot pizzas en brand hoender vlerkies vanaf dominoes,"['bestel', 'twee', 'groot', 'pizzas', 'en', 'brand', 'hoender', 'vlerkies', 'vanaf', 'dominoes']"
14919,af-ZA,validation,wat is die datum en tyd vir vandag,"['wat', 'is', 'die', 'datum', 'en', 'tyd', 'vir', 'vandag']"
14920,af-ZA,validation,speel my huidige speellys van bo,"['speel', 'my', 'huidige', 'speellys', 'van', 'bo']"
14921,af-ZA,validation,speel my mees gunsteling country lied,"['speel', 'my', 'mees', 'gunsteling', 'country', 'lied']"
14922,af-ZA,validation,hoe laat is dit nou in zimbabwe,"['hoe', 'laat', 'is', 'dit', 'nou', 'in', 'zimbabwe']"
14923,af-ZA,validation,olly wat is die tyd in zimbabwe op die oomblik,"['olly', 'wat', 'is', 'die', 'tyd', 'in', 'zimbabwe', 'op', 'die', 'oomblik']"
14924,af-ZA,validation,speel asseblief aretha franklin se call me,"['speel', 'asseblief', 'aretha', 'franklin', 'se', 'call', 'me']"
14925,af-ZA,validation,laat weet my die tyd,"['laat', 'weet', 'my', 'die', 'tyd']"
14926,af-ZA,validation,wat is die nuutste nuus op sprint,"['wat', 'is', 'die', 'nuutste', 'nuus', 'op', 'sprint']"
14927,af-ZA,validation,na dit speel rebel yell,"['na', 'dit', 'speel', 'rebel', 'yell']"
14928,af-ZA,validation,ek wil bietjie sokkie luister,"['ek', 'wil', 'bietjie', 'sokkie', 'luister']"
14929,af-ZA,validation,wys my een week weer van kaapstad,"['wys', 'my', 'een', 'week', 'weer', 'van', 'kaapstad']"
14930,af-ZA,validation,asseblief skakel af die slim prop,"['asseblief', 'skakel', 'af', 'die', 'slim', 'prop']"
14931,af-ZA,validation,skakel aan die wemo prop,"['skakel', 'aan', 'die', 'wemo', 'prop']"
14932,af-ZA,validation,volumeluidspreker,['volumeluidspreker']
14933,af-ZA,validation,skakel aan die roomba,"['skakel', 'aan', 'die', 'roomba']"
14934,af-ZA,validation,bestel vir my chineese kos,"['bestel', 'vir', 'my', 'chineese', 'kos']"
14935,af-ZA,validation,wie het die liedjie vervaardig wat op die radio is,"['wie', 'het', 'die', 'liedjie', 'vervaardig', 'wat', 'op', 'die', 'radio', 'is']"
14936,af-ZA,validation,wat is die tellings vir die twee u. c. l. wedstryde wat tans aan die gang is,"['wat', 'is', 'die', 'tellings', 'vir', 'die', 'twee', 'u.', 'c.', 'l.', 'wedstryde', 'wat', 'tans', 'aan', 'die', 'gang', 'is']"
14937,af-ZA,validation,wat is die hoofopskrif van die mail and guardian,"['wat', 'is', 'die', 'hoofopskrif', 'van', 'die', 'mail', 'and', 'guardian']"
14938,af-ZA,validation,hoe lyk die weer vir die res van die week,"['hoe', 'lyk', 'die', 'weer', 'vir', 'die', 'res', 'van', 'die', 'week']"
14939,af-ZA,validation,gaan dit binnekort plakkie weer wees,"['gaan', 'dit', 'binnekort', 'plakkie', 'weer', 'wees']"
14940,af-ZA,validation,hoe is die weer nou,"['hoe', 'is', 'die', 'weer', 'nou']"
14941,af-ZA,validation,vermeerder asseblief die lig,"['vermeerder', 'asseblief', 'die', 'lig']"
14942,af-ZA,validation,gaan daar enige sneeu wees volgende week,"['gaan', 'daar', 'enige', 'sneeu', 'wees', 'volgende', 'week']"
14943,af-ZA,validation,skrap asseblief die woensdag aand alarm,"['skrap', 'asseblief', 'die', 'woensdag', 'aand', 'alarm']"
14944,af-ZA,validation,hoeveel sneeu het ladysmith vandag ontvang,"['hoeveel', 'sneeu', 'het', 'ladysmith', 'vandag', 'ontvang']"
14945,af-ZA,validation,stoor hierdie liedjie se genre vir my,"['stoor', 'hierdie', 'liedjie', 'se', 'genre', 'vir', 'my']"
14946,af-ZA,validation,onthou dat ek van hierdie liedjie hou,"['onthou', 'dat', 'ek', 'van', 'hierdie', 'liedjie', 'hou']"
14947,af-ZA,validation,na die lied speel kaptein,"['na', 'die', 'lied', 'speel', 'kaptein']"
14948,af-ZA,validation,waarsku my in drie ure,"['waarsku', 'my', 'in', 'drie', 'ure']"
14949,af-ZA,validation,indie,['indie']
14950,af-ZA,validation,wat is die weer nou,"['wat', 'is', 'die', 'weer', 'nou']"
14951,af-ZA,validation,afrika politiek,"['afrika', 'politiek']"
14952,af-ZA,validation,ek wil weet wie is bo aan die rugby wêreldbeker op die oomblik,"['ek', 'wil', 'weet', 'wie', 'is', 'bo', 'aan', 'die', 'rugby', 'wêreldbeker', 'op', 'die', 'oomblik']"
14953,af-ZA,validation,alexa wat is die nuus in my area,"['alexa', 'wat', 'is', 'die', 'nuus', 'in', 'my', 'area']"
14954,af-ZA,validation,tyd om bok van blerk te hoor,"['tyd', 'om', 'bok', 'van', 'blerk', 'te', 'hoor']"
14955,af-ZA,validation,skakel herhaal aan,"['skakel', 'herhaal', 'aan']"
14956,af-ZA,validation,kry die skoon maak aan,"['kry', 'die', 'skoon', 'maak', 'aan']"
14957,af-ZA,validation,wat is die beste dag volgende week om uit te gaan vir pizza,"['wat', 'is', 'die', 'beste', 'dag', 'volgende', 'week', 'om', 'uit', 'te', 'gaan', 'vir', 'pizza']"
14958,af-ZA,validation,watter tipe weer kan ek verwag vandag,"['watter', 'tipe', 'weer', 'kan', 'ek', 'verwag', 'vandag']"
14959,af-ZA,validation,hoe laat is dit in johannesburg,"['hoe', 'laat', 'is', 'dit', 'in', 'johannesburg']"
14960,af-ZA,validation,sit asseblief 'n alarm op vi agtuur v. m.,"['sit', 'asseblief', ""'n"", 'alarm', 'op', 'vi', 'agtuur', 'v.', 'm.']"
14961,af-ZA,validation,sit 'n klomp james taylor joni mitchell en cat stevens by die speellys,"['sit', ""'n"", 'klomp', 'james', 'taylor', 'joni', 'mitchell', 'en', 'cat', 'stevens', 'by', 'die', 'speellys']"
14962,af-ZA,validation,kan jy vir my bietjie dans musiek speel,"['kan', 'jy', 'vir', 'my', 'bietjie', 'dans', 'musiek', 'speel']"
14963,af-ZA,validation,speel liedjies op speellys,"['speel', 'liedjies', 'op', 'speellys']"
14964,af-ZA,validation,watter alarms het ek gestel nou op die oomblik,"['watter', 'alarms', 'het', 'ek', 'gestel', 'nou', 'op', 'die', 'oomblik']"
14965,af-ZA,validation,wat gaan die temperatuur vandag wees vir durban kwazulu-natal,"['wat', 'gaan', 'die', 'temperatuur', 'vandag', 'wees', 'vir', 'durban', 'kwazulu-natal']"
14966,af-ZA,validation,laai spotify,"['laai', 'spotify']"
14967,af-ZA,validation,hey ollie vertel my 'n grap,"['hey', 'ollie', 'vertel', 'my', ""'n"", 'grap']"
14968,af-ZA,validation,ek wil vir vanaand sjinese kos bestel wie kan vir my aflewer,"['ek', 'wil', 'vir', 'vanaand', 'sjinese', 'kos', 'bestel', 'wie', 'kan', 'vir', 'my', 'aflewer']"
14969,af-ZA,validation,hi siri verander die huidige ligte stellings,"['hi', 'siri', 'verander', 'die', 'huidige', 'ligte', 'stellings']"
14970,af-ZA,validation,ek het hierdie riff voorheen gehoor watter lied het hierdie riff geteel dit is presies dieselfde,"['ek', 'het', 'hierdie', 'riff', 'voorheen', 'gehoor', 'watter', 'lied', 'het', 'hierdie', 'riff', 'geteel', 'dit', 'is', 'presies', 'dieselfde']"
14971,af-ZA,validation,verwyder die alarm wat vir vieruur die oggend gestel is,"['verwyder', 'die', 'alarm', 'wat', 'vir', 'vieruur', 'die', 'oggend', 'gestel', 'is']"
14972,af-ZA,validation,gaan dit bo negentig grade môre wees,"['gaan', 'dit', 'bo', 'negentig', 'grade', 'môre', 'wees']"
14973,af-ZA,validation,speel my gunsteling liedjie van laas jaar,"['speel', 'my', 'gunsteling', 'liedjie', 'van', 'laas', 'jaar']"
14974,af-ZA,validation,asseblief moet nie reageer nie,"['asseblief', 'moet', 'nie', 'reageer', 'nie']"
14975,af-ZA,validation,kan jy my lessenaar lamp afskakel,"['kan', 'jy', 'my', 'lessenaar', 'lamp', 'afskakel']"
14976,af-ZA,validation,lessenaarlamp een af,"['lessenaarlamp', 'een', 'af']"
14977,af-ZA,validation,ligte opstel,"['ligte', 'opstel']"
14978,af-ZA,validation,moet ek vandag 'n sambreel werk toe vat,"['moet', 'ek', 'vandag', ""'n"", 'sambreel', 'werk', 'toe', 'vat']"
14979,af-ZA,validation,kan ek vandag kortbroek dra terwyl ek inkopies doen,"['kan', 'ek', 'vandag', 'kortbroek', 'dra', 'terwyl', 'ek', 'inkopies', 'doen']"
14980,af-ZA,validation,speel musiek van queen,"['speel', 'musiek', 'van', 'queen']"
14981,af-ZA,validation,speel die nuutste album van jay z.,"['speel', 'die', 'nuutste', 'album', 'van', 'jay', 'z.']"
14982,af-ZA,validation,stel 'n alarm vir tien uur môre oggend,"['stel', ""'n"", 'alarm', 'vir', 'tien', 'uur', 'môre', 'oggend']"
14983,af-ZA,validation,maak my om tien wakker,"['maak', 'my', 'om', 'tien', 'wakker']"
14984,af-ZA,validation,speel dynamite van a. c. d. c.,"['speel', 'dynamite', 'van', 'a.', 'c.', 'd.', 'c.']"
14985,af-ZA,validation,wys my aflewering naby my,"['wys', 'my', 'aflewering', 'naby', 'my']"
14986,af-ZA,validation,maak oop die internet,"['maak', 'oop', 'die', 'internet']"
14987,af-ZA,validation,laat ek luister na bietjie musiek,"['laat', 'ek', 'luister', 'na', 'bietjie', 'musiek']"
14988,af-ZA,validation,ek wil luister na lekker musiek,"['ek', 'wil', 'luister', 'na', 'lekker', 'musiek']"
14989,af-ZA,validation,verhoog die lamp se lig,"['verhoog', 'die', 'lamp', 'se', 'lig']"
14990,af-ZA,validation,draai asseblief die volume na die hardste stelling,"['draai', 'asseblief', 'die', 'volume', 'na', 'die', 'hardste', 'stelling']"
14991,af-ZA,validation,demp die oudio,"['demp', 'die', 'oudio']"
14992,af-ZA,validation,stop die oudio,"['stop', 'die', 'oudio']"
14993,af-ZA,validation,sal dit enigsins hierdie week reën,"['sal', 'dit', 'enigsins', 'hierdie', 'week', 'reën']"
14994,af-ZA,validation,verdof alle binnenshuise ligte,"['verdof', 'alle', 'binnenshuise', 'ligte']"
14995,af-ZA,validation,sal ek kan vandag met kortbroek wegkom,"['sal', 'ek', 'kan', 'vandag', 'met', 'kortbroek', 'wegkom']"
14996,af-ZA,validation,moet ek in lae aantrek vandag,"['moet', 'ek', 'in', 'lae', 'aantrek', 'vandag']"
14997,af-ZA,validation,verander my ligte na 'n lukrake kleur,"['verander', 'my', 'ligte', 'na', ""'n"", 'lukrake', 'kleur']"
14998,af-ZA,validation,gee vir my die nuutste maroela media,"['gee', 'vir', 'my', 'die', 'nuutste', 'maroela', 'media']"
14999,af-ZA,validation,demp die stellings,"['demp', 'die', 'stellings']"
15000,af-ZA,validation,is dit veronderstel om te sneeu hierdie week,"['is', 'dit', 'veronderstel', 'om', 'te', 'sneeu', 'hierdie', 'week']"
15001,af-ZA,validation,verander die kleur van die ligte,"['verander', 'die', 'kleur', 'van', 'die', 'ligte']"
15002,af-ZA,validation,dag op twee-en-twintigste april,"['dag', 'op', 'twee-en-twintigste', 'april']"
15003,af-ZA,validation,hoe gou kan ons reën verwag,"['hoe', 'gou', 'kan', 'ons', 'reën', 'verwag']"
15004,af-ZA,validation,die weer voorspellings wat jy my gegee het is vir die verkeerde stad ek wil die temperatuur weet waar ek nou is,"['die', 'weer', 'voorspellings', 'wat', 'jy', 'my', 'gegee', 'het', 'is', 'vir', 'die', 'verkeerde', 'stad', 'ek', 'wil', 'die', 'temperatuur', 'weet', 'waar', 'ek', 'nou', 'is']"
15005,af-ZA,validation,bestel 'n dubbel spek en kaas burger met spek en wit cheddar kaas,"['bestel', ""'n"", 'dubbel', 'spek', 'en', 'kaas', 'burger', 'met', 'spek', 'en', 'wit', 'cheddar', 'kaas']"
15006,af-ZA,validation,speel van smashing pumpkins,"['speel', 'van', 'smashing', 'pumpkins']"
15007,af-ZA,validation,opdatering van april die kameelperd,"['opdatering', 'van', 'april', 'die', 'kameelperd']"
15008,af-ZA,validation,wat is die weer naby my hierdie week,"['wat', 'is', 'die', 'weer', 'naby', 'my', 'hierdie', 'week']"
15009,af-ZA,validation,draai die ligte hier binne op asseblief,"['draai', 'die', 'ligte', 'hier', 'binne', 'op', 'asseblief']"
15010,af-ZA,validation,draa asseblief die luidspreker volume op,"['draa', 'asseblief', 'die', 'luidspreker', 'volume', 'op']"
15011,af-ZA,validation,verskil die tyd in moskou,"['verskil', 'die', 'tyd', 'in', 'moskou']"
15012,af-ZA,validation,sê vir my watter spyseniering pakkette is beskikbaar,"['sê', 'vir', 'my', 'watter', 'spyseniering', 'pakkette', 'is', 'beskikbaar']"
15013,af-ZA,validation,sal die lug bewolk wees,"['sal', 'die', 'lug', 'bewolk', 'wees']"
15014,af-ZA,validation,kyk of my domino's bestelling op pad is,"['kyk', 'of', 'my', ""domino's"", 'bestelling', 'op', 'pad', 'is']"
15015,af-ZA,validation,begin nuwe slimprop,"['begin', 'nuwe', 'slimprop']"
15016,af-ZA,validation,doof die ligte uit na vlak twee,"['doof', 'die', 'ligte', 'uit', 'na', 'vlak', 'twee']"
15017,af-ZA,validation,wat is die week se weervoorspelling,"['wat', 'is', 'die', 'week', 'se', 'weervoorspelling']"
15018,af-ZA,validation,sit slaapkamer se ligte af,"['sit', 'slaapkamer', 'se', 'ligte', 'af']"
15019,af-ZA,validation,wanneer gaan texican opdaag,"['wanneer', 'gaan', 'texican', 'opdaag']"
15020,af-ZA,validation,wat is die naam van hierdie musiekale groep,"['wat', 'is', 'die', 'naam', 'van', 'hierdie', 'musiekale', 'groep']"
15021,af-ZA,validation,wanneer is trump se volgende perskoferensie,"['wanneer', 'is', 'trump', 'se', 'volgende', 'perskoferensie']"
15022,af-ZA,validation,wat is die huidige aandeleprys vir google,"['wat', 'is', 'die', 'huidige', 'aandeleprys', 'vir', 'google']"
15023,af-ZA,validation,gaan my rondte gholf uitreen,"['gaan', 'my', 'rondte', 'gholf', 'uitreen']"
15024,af-ZA,validation,wat is die weer in durban,"['wat', 'is', 'die', 'weer', 'in', 'durban']"
15025,af-ZA,validation,stel 'n alarm vir vyf v. m.,"['stel', ""'n"", 'alarm', 'vir', 'vyf', 'v.', 'm.']"
15026,af-ZA,validation,stel asseblief 'n alarm vir tien n. m.,"['stel', 'asseblief', ""'n"", 'alarm', 'vir', 'tien', 'n.', 'm.']"
15027,af-ZA,validation,hoe is die weer môre,"['hoe', 'is', 'die', 'weer', 'môre']"
15028,af-ZA,validation,gaan dit lekker wees more,"['gaan', 'dit', 'lekker', 'wees', 'more']"
15029,af-ZA,validation,wat is die voorspelling in my area vandag,"['wat', 'is', 'die', 'voorspelling', 'in', 'my', 'area', 'vandag']"
15030,af-ZA,validation,lys my ander wekker,"['lys', 'my', 'ander', 'wekker']"
15031,af-ZA,validation,skakel aan die kennisgewing vir alle nuus op die aandelebeurs,"['skakel', 'aan', 'die', 'kennisgewing', 'vir', 'alle', 'nuus', 'op', 'die', 'aandelebeurs']"
15032,af-ZA,validation,stel my in kennis van die jongste nuus op die aandelemark,"['stel', 'my', 'in', 'kennis', 'van', 'die', 'jongste', 'nuus', 'op', 'die', 'aandelemark']"
15033,af-ZA,validation,open my musiek,"['open', 'my', 'musiek']"
15034,af-ZA,validation,vertel my wat die nuutste nuus is,"['vertel', 'my', 'wat', 'die', 'nuutste', 'nuus', 'is']"
15035,af-ZA,validation,ek wil 'n nerd grap hê,"['ek', 'wil', ""'n"", 'nerd', 'grap', 'hê']"
15036,af-ZA,validation,moet ek n kortbroek vandag dra,"['moet', 'ek', 'n', 'kortbroek', 'vandag', 'dra']"
15037,af-ZA,validation,kan jy my 'n goeie grap vertel,"['kan', 'jy', 'my', ""'n"", 'goeie', 'grap', 'vertel']"
15038,af-ZA,validation,herhaal die laaste liedjie weer,"['herhaal', 'die', 'laaste', 'liedjie', 'weer']"
15039,af-ZA,validation,op watter dag van die week is sewe en twintigste junie hierdie jaar,"['op', 'watter', 'dag', 'van', 'die', 'week', 'is', 'sewe', 'en', 'twintigste', 'junie', 'hierdie', 'jaar']"
15040,af-ZA,validation,sal ek warm moet wees,"['sal', 'ek', 'warm', 'moet', 'wees']"
15041,af-ZA,validation,wat is dit vandag,"['wat', 'is', 'dit', 'vandag']"
15042,af-ZA,validation,skakel die ligte af in die slaapkamer,"['skakel', 'die', 'ligte', 'af', 'in', 'die', 'slaapkamer']"
15043,af-ZA,validation,verander tydsone,"['verander', 'tydsone']"
15044,af-ZA,validation,hoe laat is dit in 'n ander stad,"['hoe', 'laat', 'is', 'dit', 'in', ""'n"", 'ander', 'stad']"
15045,af-ZA,validation,wanneer is sonsondergang,"['wanneer', 'is', 'sonsondergang']"
15046,af-ZA,validation,tien dae weervoorspelling,"['tien', 'dae', 'weervoorspelling']"
15047,af-ZA,validation,kan die ligte verander word na groen toe,"['kan', 'die', 'ligte', 'verander', 'word', 'na', 'groen', 'toe']"
15048,af-ZA,validation,wys netwerk vier en twintig nuus,"['wys', 'netwerk', 'vier', 'en', 'twintig', 'nuus']"
15049,af-ZA,validation,is daar enige nuus,"['is', 'daar', 'enige', 'nuus']"
15050,af-ZA,validation,speel uptown girl van billy joel,"['speel', 'uptown', 'girl', 'van', 'billy', 'joel']"
15051,af-ZA,validation,stel 'n alarm vir vyf minute van nou af,"['stel', ""'n"", 'alarm', 'vir', 'vyf', 'minute', 'van', 'nou', 'af']"
15052,af-ZA,validation,asseblief stel my alarm,"['asseblief', 'stel', 'my', 'alarm']"
