,locale,partition,utt,tokens
15835,tl-PH,validation,hoy iplay ang iyong podcast ba hinintuan ko kagabi,"['hoy', 'iplay', 'ang', 'iyong', 'podcast', 'ba', 'hinintuan', 'ko', 'kagabi']"
15836,tl-PH,validation,laktawan sa susunod na podcast,"['laktawan', 'sa', 'susunod', 'na', 'podcast']"
15837,tl-PH,validation,ulitin ang mga susunod na podcast,"['ulitin', 'ang', 'mga', 'susunod', 'na', 'podcast']"
15838,tl-PH,validation,lumaktaw sa kasunod na podcast,"['lumaktaw', 'sa', 'kasunod', 'na', 'podcast']"
15839,tl-PH,validation,gusto kong makinig kay podcast ni m. c.'s,"['gusto', 'kong', 'makinig', 'kay', 'podcast', 'ni', 'm.', ""c.'s""]"
15840,tl-PH,validation,paborito,['paborito']
15841,tl-PH,validation,magpatuloy paki-usap,"['magpatuloy', 'paki-usap']"
15842,tl-PH,validation,maghanap ng podcast at iplay ito,"['maghanap', 'ng', 'podcast', 'at', 'iplay', 'ito']"
15843,tl-PH,validation,puwede mo bang iplay ang aking file ng musika,"['puwede', 'mo', 'bang', 'iplay', 'ang', 'aking', 'file', 'ng', 'musika']"
15844,tl-PH,validation,laktawan sa susunod na bahagi,"['laktawan', 'sa', 'susunod', 'na', 'bahagi']"
15845,tl-PH,validation,tapusin itong kanin konvos podcast,"['tapusin', 'itong', 'kanin', 'konvos', 'podcast']"
15846,tl-PH,validation,pakinggan ang pinakabagong podcast ni howie severino,"['pakinggan', 'ang', 'pinakabagong', 'podcast', 'ni', 'howie', 'severino']"
15847,tl-PH,validation,i-play ang huli sa susunod na kabanata,"['i-play', 'ang', 'huli', 'sa', 'susunod', 'na', 'kabanata']"
15848,tl-PH,validation,simulan ang podcast ng creepsilog,"['simulan', 'ang', 'podcast', 'ng', 'creepsilog']"
15849,tl-PH,validation,ipakita sa akin ang nangungunang mga podcast,"['ipakita', 'sa', 'akin', 'ang', 'nangungunang', 'mga', 'podcast']"
15850,tl-PH,validation,i-play ang kabanata ng creepsilog na dapat mong malaman sa pila,"['i-play', 'ang', 'kabanata', 'ng', 'creepsilog', 'na', 'dapat', 'mong', 'malaman', 'sa', 'pila']"
15851,tl-PH,validation,mag-play ng klasiko na mga musika,"['mag-play', 'ng', 'klasiko', 'na', 'mga', 'musika']"
15852,tl-PH,validation,iplay ang good mythical morning na podcast,"['iplay', 'ang', 'good', 'mythical', 'morning', 'na', 'podcast']"
15853,tl-PH,validation,bumalik ng isang bahagi,"['bumalik', 'ng', 'isang', 'bahagi']"
15854,tl-PH,validation,rewind na button,"['rewind', 'na', 'button']"
15855,tl-PH,validation,ipakita sa akin ang huling kabanata,"['ipakita', 'sa', 'akin', 'ang', 'huling', 'kabanata']"
15856,tl-PH,validation,olly i play ang heavyweight podcast,"['olly', 'i', 'play', 'ang', 'heavyweight', 'podcast']"
15857,tl-PH,validation,i-play ang podcast ni leni robredo na naka save sa device,"['i-play', 'ang', 'podcast', 'ni', 'leni', 'robredo', 'na', 'naka', 'save', 'sa', 'device']"
15858,tl-PH,validation,podcast ng creepsilog,"['podcast', 'ng', 'creepsilog']"
15859,tl-PH,validation,higit pa na mas malinaw at nakatuon sa paksa,"['higit', 'pa', 'na', 'mas', 'malinaw', 'at', 'nakatuon', 'sa', 'paksa']"
15860,tl-PH,validation,maikli at simple,"['maikli', 'at', 'simple']"
15861,tl-PH,validation,patugtugin ang pinakabagong bahagi ng levin,"['patugtugin', 'ang', 'pinakabagong', 'bahagi', 'ng', 'levin']"
15862,tl-PH,validation,gusto kong marinig ang podcast na ito,"['gusto', 'kong', 'marinig', 'ang', 'podcast', 'na', 'ito']"
15863,tl-PH,validation,anong mga bagong mga pelikula ang pinapalabas sa mga sinehan ngayong linggo,"['anong', 'mga', 'bagong', 'mga', 'pelikula', 'ang', 'pinapalabas', 'sa', 'mga', 'sinehan', 'ngayong', 'linggo']"
15864,tl-PH,validation,may mga palabas ng mga aso ba na nagaganap malapit sa lungsod ng pasig,"['may', 'mga', 'palabas', 'ng', 'mga', 'aso', 'ba', 'na', 'nagaganap', 'malapit', 'sa', 'lungsod', 'ng', 'pasig']"
15865,tl-PH,validation,saan ang pinakamalapit na inuman sa lungsod,"['saan', 'ang', 'pinakamalapit', 'na', 'inuman', 'sa', 'lungsod']"
15866,tl-PH,validation,anong mga konsiyerto ang nararapat malapit,"['anong', 'mga', 'konsiyerto', 'ang', 'nararapat', 'malapit']"
15867,tl-PH,validation,kung anong mga pelikula ang pinalabas sa regal cinema,"['kung', 'anong', 'mga', 'pelikula', 'ang', 'pinalabas', 'sa', 'regal', 'cinema']"
15868,tl-PH,validation,anong mga eksibit o palabas ang naka iskedyul sa teatro ng metropolitan,"['anong', 'mga', 'eksibit', 'o', 'palabas', 'ang', 'naka', 'iskedyul', 'sa', 'teatro', 'ng', 'metropolitan']"
15869,tl-PH,validation,kung anong mga pangyayari ang nangyayari sa malapit sa akin,"['kung', 'anong', 'mga', 'pangyayari', 'ang', 'nangyayari', 'sa', 'malapit', 'sa', 'akin']"
15870,tl-PH,validation,saan ako dapat pumunta para sa pagkain ng mehikano sa aking lugar,"['saan', 'ako', 'dapat', 'pumunta', 'para', 'sa', 'pagkain', 'ng', 'mehikano', 'sa', 'aking', 'lugar']"
15871,tl-PH,validation,kailangan ko ng sushi kung ano ang pinakamalapit,"['kailangan', 'ko', 'ng', 'sushi', 'kung', 'ano', 'ang', 'pinakamalapit']"
15872,tl-PH,validation,maghanap ng malapit na mga restawran ng intsik,"['maghanap', 'ng', 'malapit', 'na', 'mga', 'restawran', 'ng', 'intsik']"
15873,tl-PH,validation,saan ang pagdiriwang ng pagkain mamayang gabi,"['saan', 'ang', 'pagdiriwang', 'ng', 'pagkain', 'mamayang', 'gabi']"
15874,tl-PH,validation,naghahanap ako ng ilang mga palabas sa damit na mahahanap mo ba ang mga tindahan ng damit sa loob ng isang milya,"['naghahanap', 'ako', 'ng', 'ilang', 'mga', 'palabas', 'sa', 'damit', 'na', 'mahahanap', 'mo', 'ba', 'ang', 'mga', 'tindahan', 'ng', 'damit', 'sa', 'loob', 'ng', 'isang', 'milya']"
15875,tl-PH,validation,saan ang pinakamalapit na restawran,"['saan', 'ang', 'pinakamalapit', 'na', 'restawran']"
15876,tl-PH,validation,olly ituro sa akin ang lokasyon ng tindahan,"['olly', 'ituro', 'sa', 'akin', 'ang', 'lokasyon', 'ng', 'tindahan']"
15877,tl-PH,validation,anong mga bagong pelikula ang mayroon ngayon,"['anong', 'mga', 'bagong', 'pelikula', 'ang', 'mayroon', 'ngayon']"
15878,tl-PH,validation,ipakita sa akin ang ilang kainan na pinakamalapit sa aking lokasyon,"['ipakita', 'sa', 'akin', 'ang', 'ilang', 'kainan', 'na', 'pinakamalapit', 'sa', 'aking', 'lokasyon']"
15879,tl-PH,validation,anumang magandang mga tindahan ng bisikleta sa manila,"['anumang', 'magandang', 'mga', 'tindahan', 'ng', 'bisikleta', 'sa', 'manila']"
15880,tl-PH,validation,pinakamahusay na inuman sa lokal na lugar,"['pinakamahusay', 'na', 'inuman', 'sa', 'lokal', 'na', 'lugar']"
15881,tl-PH,validation,sabihin sa akin ang lahat ng lokal na kaganapan,"['sabihin', 'sa', 'akin', 'ang', 'lahat', 'ng', 'lokal', 'na', 'kaganapan']"
15882,tl-PH,validation,malapit sa bilihan,"['malapit', 'sa', 'bilihan']"
15883,tl-PH,validation,anong rom com movie ang pwede kong panoorin sa mga sinehan sa maynila,"['anong', 'rom', 'com', 'movie', 'ang', 'pwede', 'kong', 'panoorin', 'sa', 'mga', 'sinehan', 'sa', 'maynila']"
15884,tl-PH,validation,gumawa ng listahan ng gagawin habang bumibisita sa luneta park,"['gumawa', 'ng', 'listahan', 'ng', 'gagawin', 'habang', 'bumibisita', 'sa', 'luneta', 'park']"
15885,tl-PH,validation,anong mga bagay ang dapat kong gawin kapag bumisita ako sa luneta,"['anong', 'mga', 'bagay', 'ang', 'dapat', 'kong', 'gawin', 'kapag', 'bumisita', 'ako', 'sa', 'luneta']"
15886,tl-PH,validation,anong nangyayari sa paligid ko,"['anong', 'nangyayari', 'sa', 'paligid', 'ko']"
15887,tl-PH,validation,mga sinehan malapit sa akin,"['mga', 'sinehan', 'malapit', 'sa', 'akin']"
15888,tl-PH,validation,aling mga kaganapan sa perya ng aklat ang magaganap sa susunod na linggo sa maynila,"['aling', 'mga', 'kaganapan', 'sa', 'perya', 'ng', 'aklat', 'ang', 'magaganap', 'sa', 'susunod', 'na', 'linggo', 'sa', 'maynila']"
15889,tl-PH,validation,ano ang pinakamalapit na teatro na nagpapalabas ng bagong pelikulang vin diesel,"['ano', 'ang', 'pinakamalapit', 'na', 'teatro', 'na', 'nagpapalabas', 'ng', 'bagong', 'pelikulang', 'vin', 'diesel']"
15890,tl-PH,validation,anong mga kaganapan ang nangyayari sa baguio city,"['anong', 'mga', 'kaganapan', 'ang', 'nangyayari', 'sa', 'baguio', 'city']"
15891,tl-PH,validation,logan,['logan']
15892,tl-PH,validation,na nagbebenta ng pinakamurang netbook sa south austin,"['na', 'nagbebenta', 'ng', 'pinakamurang', 'netbook', 'sa', 'south', 'austin']"
15893,tl-PH,validation,ano ang pinakamagandang tindahan ng damit dito,"['ano', 'ang', 'pinakamagandang', 'tindahan', 'ng', 'damit', 'dito']"
15894,tl-PH,validation,maghanap ng tindahan na nagbebenta ng serbesa,"['maghanap', 'ng', 'tindahan', 'na', 'nagbebenta', 'ng', 'serbesa']"
15895,tl-PH,validation,anong mga pelikula ang pinapalabas sa mga sinehan malapit sa akin,"['anong', 'mga', 'pelikula', 'ang', 'pinapalabas', 'sa', 'mga', 'sinehan', 'malapit', 'sa', 'akin']"
15896,tl-PH,validation,ano ang mga pelikula na pinapalabas malapit sa akin na may matataas na review,"['ano', 'ang', 'mga', 'pelikula', 'na', 'pinapalabas', 'malapit', 'sa', 'akin', 'na', 'may', 'matataas', 'na', 'review']"
15897,tl-PH,validation,mga pelikulang may magandang ratings mula sa rotten tomato,"['mga', 'pelikulang', 'may', 'magandang', 'ratings', 'mula', 'sa', 'rotten', 'tomato']"
15898,tl-PH,validation,anong mga aktibidad ang nagaganap sa aking lugar,"['anong', 'mga', 'aktibidad', 'ang', 'nagaganap', 'sa', 'aking', 'lugar']"
15899,tl-PH,validation,aling mga flag ride ang pinakamaganda,"['aling', 'mga', 'flag', 'ride', 'ang', 'pinakamaganda']"
15900,tl-PH,validation,ano ang dapat panoorin,"['ano', 'ang', 'dapat', 'panoorin']"
15901,tl-PH,validation,sabihin sa akin ang tungkol sa mga aktibidad sa aking lugar ngayong sabado o linggo,"['sabihin', 'sa', 'akin', 'ang', 'tungkol', 'sa', 'mga', 'aktibidad', 'sa', 'aking', 'lugar', 'ngayong', 'sabado', 'o', 'linggo']"
15902,tl-PH,validation,anong nangyayari sa pasig,"['anong', 'nangyayari', 'sa', 'pasig']"
15903,tl-PH,validation,anong mga tindahan ang malapit sa aking lokalidad,"['anong', 'mga', 'tindahan', 'ang', 'malapit', 'sa', 'aking', 'lokalidad']"
15904,tl-PH,validation,maaari kang bang magrekomenda ng murang restawran sa lugar na ito,"['maaari', 'kang', 'bang', 'magrekomenda', 'ng', 'murang', 'restawran', 'sa', 'lugar', 'na', 'ito']"
15905,tl-PH,validation,olly ano ang mga restawran na malapit sa akin,"['olly', 'ano', 'ang', 'mga', 'restawran', 'na', 'malapit', 'sa', 'akin']"
15906,tl-PH,validation,saan ko mahahanap ang pinakamalapit na irish na inuman sa aking lugar,"['saan', 'ko', 'mahahanap', 'ang', 'pinakamalapit', 'na', 'irish', 'na', 'inuman', 'sa', 'aking', 'lugar']"
15907,tl-PH,validation,olly anong mga inuman ang nasa paligid ko,"['olly', 'anong', 'mga', 'inuman', 'ang', 'nasa', 'paligid', 'ko']"
15908,tl-PH,validation,ipakita sa akin lahat ng mga kaganapan na nangyayari sa maynila,"['ipakita', 'sa', 'akin', 'lahat', 'ng', 'mga', 'kaganapan', 'na', 'nangyayari', 'sa', 'maynila']"
15909,tl-PH,validation,sabihin sa akin kung ano ang nangyayari sa aking lungsod,"['sabihin', 'sa', 'akin', 'kung', 'ano', 'ang', 'nangyayari', 'sa', 'aking', 'lungsod']"
15910,tl-PH,validation,ano ang nangyayari sa l. a. ngayon,"['ano', 'ang', 'nangyayari', 'sa', 'l.', 'a.', 'ngayon']"
15911,tl-PH,validation,kung gaano karaming mga pamilihan ang matatagpuan sa aking kapitbahayan,"['kung', 'gaano', 'karaming', 'mga', 'pamilihan', 'ang', 'matatagpuan', 'sa', 'aking', 'kapitbahayan']"
15912,tl-PH,validation,magtanong sa isang restawran sa aking lugar,"['magtanong', 'sa', 'isang', 'restawran', 'sa', 'aking', 'lugar']"
15913,tl-PH,validation,nagugutom na ako ano masarap kainin sa tondo,"['nagugutom', 'na', 'ako', 'ano', 'masarap', 'kainin', 'sa', 'tondo']"
15914,tl-PH,validation,olly saan ako makakakuha ng ilang inumin sa bayambang,"['olly', 'saan', 'ako', 'makakakuha', 'ng', 'ilang', 'inumin', 'sa', 'bayambang']"
15915,tl-PH,validation,mga lokal na kaganapan ngayong araw,"['mga', 'lokal', 'na', 'kaganapan', 'ngayong', 'araw']"
15916,tl-PH,validation,ilista ang lahat ng kalapit na mga tindahan,"['ilista', 'ang', 'lahat', 'ng', 'kalapit', 'na', 'mga', 'tindahan']"
15917,tl-PH,validation,maaari ka bang magrekomenda ng anumang inuman sa milligrams road,"['maaari', 'ka', 'bang', 'magrekomenda', 'ng', 'anumang', 'inuman', 'sa', 'milligrams', 'road']"
15918,tl-PH,validation,ano ang nangyayari sa paligid ng kapitbahayan,"['ano', 'ang', 'nangyayari', 'sa', 'paligid', 'ng', 'kapitbahayan']"
15919,tl-PH,validation,kailangan ko ng lugar na maghahatid ng pizza sa akin sa benton are,"['kailangan', 'ko', 'ng', 'lugar', 'na', 'maghahatid', 'ng', 'pizza', 'sa', 'akin', 'sa', 'benton', 'are']"
15920,tl-PH,validation,meron bang chinese na mga lugar sa benton,"['meron', 'bang', 'chinese', 'na', 'mga', 'lugar', 'sa', 'benton']"
15921,tl-PH,validation,mangyaring maghanap ng mga kaganapan sa aking lokasyon,"['mangyaring', 'maghanap', 'ng', 'mga', 'kaganapan', 'sa', 'aking', 'lokasyon']"
15922,tl-PH,validation,hey olly gusto kong kumuha ng tren papuntang manchester sa miyerkules,"['hey', 'olly', 'gusto', 'kong', 'kumuha', 'ng', 'tren', 'papuntang', 'manchester', 'sa', 'miyerkules']"
15923,tl-PH,validation,kailan ang susunod na tren papuntang cornwall,"['kailan', 'ang', 'susunod', 'na', 'tren', 'papuntang', 'cornwall']"
15924,tl-PH,validation,ano ang pinakamahusay na daan sa france,"['ano', 'ang', 'pinakamahusay', 'na', 'daan', 'sa', 'france']"
15925,tl-PH,validation,pupunta ako sa chinatown sa kalahating oras mag-book ng uber para sa akin,"['pupunta', 'ako', 'sa', 'chinatown', 'sa', 'kalahating', 'oras', 'mag-book', 'ng', 'uber', 'para', 'sa', 'akin']"
15926,tl-PH,validation,olly magbook ng tiket papunta sa lucena sa superlines ala singko ng hapon ngayong biyernes,"['olly', 'magbook', 'ng', 'tiket', 'papunta', 'sa', 'lucena', 'sa', 'superlines', 'ala', 'singko', 'ng', 'hapon', 'ngayong', 'biyernes']"
15927,tl-PH,validation,i-book ang aking upuan klase a. c. tiket ng tren mula manhattan hanggang new york,"['i-book', 'ang', 'aking', 'upuan', 'klase', 'a.', 'c.', 'tiket', 'ng', 'tren', 'mula', 'manhattan', 'hanggang', 'new', 'york']"
15928,tl-PH,validation,kumusta ang sitwasyong trapiko sa kalye ng houston,"['kumusta', 'ang', 'sitwasyong', 'trapiko', 'sa', 'kalye', 'ng', 'houston']"
15929,tl-PH,validation,itawag mo ako ng uber ngayon na,"['itawag', 'mo', 'ako', 'ng', 'uber', 'ngayon', 'na']"
15930,tl-PH,validation,mas trapik ba sa kalye ng kanal,"['mas', 'trapik', 'ba', 'sa', 'kalye', 'ng', 'kanal']"
15931,tl-PH,validation,gaano ka traffic ngayon sa kalye ng bowery,"['gaano', 'ka', 'traffic', 'ngayon', 'sa', 'kalye', 'ng', 'bowery']"
15932,tl-PH,validation,magpadala ng grab sa akin ngayon din,"['magpadala', 'ng', 'grab', 'sa', 'akin', 'ngayon', 'din']"
15933,tl-PH,validation,saan ang istasyon ng tren,"['saan', 'ang', 'istasyon', 'ng', 'tren']"
15934,tl-PH,validation,pwede bang makapunta si uber sa bahay ko sa loob ng labing limang minuto,"['pwede', 'bang', 'makapunta', 'si', 'uber', 'sa', 'bahay', 'ko', 'sa', 'loob', 'ng', 'labing', 'limang', 'minuto']"
15935,tl-PH,validation,kailangan ko ng taksi na dadalhin ako sa paliparan pakiusap,"['kailangan', 'ko', 'ng', 'taksi', 'na', 'dadalhin', 'ako', 'sa', 'paliparan', 'pakiusap']"
15936,tl-PH,validation,book mo ako ng tiket sa eroplano,"['book', 'mo', 'ako', 'ng', 'tiket', 'sa', 'eroplano']"
15937,tl-PH,validation,humanap ng taksi pauwi ng bahay,"['humanap', 'ng', 'taksi', 'pauwi', 'ng', 'bahay']"
15938,tl-PH,validation,mag-book ng uber mula sa aking bahay,"['mag-book', 'ng', 'uber', 'mula', 'sa', 'aking', 'bahay']"
15939,tl-PH,validation,maaari mo bang ipaalam sa akin ang susunod na apat na nakaiskedyul na tren papuntang chicago,"['maaari', 'mo', 'bang', 'ipaalam', 'sa', 'akin', 'ang', 'susunod', 'na', 'apat', 'na', 'nakaiskedyul', 'na', 'tren', 'papuntang', 'chicago']"
15940,tl-PH,validation,kumusta ang trapiko sa milligrams road,"['kumusta', 'ang', 'trapiko', 'sa', 'milligrams', 'road']"
15941,tl-PH,validation,kumusta ang trapiko,"['kumusta', 'ang', 'trapiko']"
15942,tl-PH,validation,kuhaan mo ako ng tiket sa amtrak papuntang boston para sa susunod na huwebes ang mamaya mas mabuti,"['kuhaan', 'mo', 'ako', 'ng', 'tiket', 'sa', 'amtrak', 'papuntang', 'boston', 'para', 'sa', 'susunod', 'na', 'huwebes', 'ang', 'mamaya', 'mas', 'mabuti']"
15943,tl-PH,validation,ano ang iskedyul na oras ng manila mail para marating sa pasig,"['ano', 'ang', 'iskedyul', 'na', 'oras', 'ng', 'manila', 'mail', 'para', 'marating', 'sa', 'pasig']"
15944,tl-PH,validation,kailan ang susunod na tren b street,"['kailan', 'ang', 'susunod', 'na', 'tren', 'b', 'street']"
15945,tl-PH,validation,kumuha tayo ng taksi,"['kumuha', 'tayo', 'ng', 'taksi']"
15946,tl-PH,validation,ituro mo ako sa pinakamalapit na istasyon ng tren,"['ituro', 'mo', 'ako', 'sa', 'pinakamalapit', 'na', 'istasyon', 'ng', 'tren']"
15947,tl-PH,validation,oras ng tren mula brooklyn hanggang queens,"['oras', 'ng', 'tren', 'mula', 'brooklyn', 'hanggang', 'queens']"
15948,tl-PH,validation,maghanap ng dalawang tiket ng tren sa martes papuntang maynila,"['maghanap', 'ng', 'dalawang', 'tiket', 'ng', 'tren', 'sa', 'martes', 'papuntang', 'maynila']"
15949,tl-PH,validation,ano ang kalagayan ng trapiko mula sa trabaho hanggang sa bahay,"['ano', 'ang', 'kalagayan', 'ng', 'trapiko', 'mula', 'sa', 'trabaho', 'hanggang', 'sa', 'bahay']"
15950,tl-PH,validation,sabihin mo sa akin ang kalagayan ng trapiko mula dito hanggang bahay,"['sabihin', 'mo', 'sa', 'akin', 'ang', 'kalagayan', 'ng', 'trapiko', 'mula', 'dito', 'hanggang', 'bahay']"
15951,tl-PH,validation,magpareserba ng taksi,"['magpareserba', 'ng', 'taksi']"
15952,tl-PH,validation,coach at pamasahe,"['coach', 'at', 'pamasahe']"
15953,tl-PH,validation,masyadong mataas ang antas ng trapiko sa delhi,"['masyadong', 'mataas', 'ang', 'antas', 'ng', 'trapiko', 'sa', 'delhi']"
15954,tl-PH,validation,mag-book ng taksi papunta sa paliparan para bukas ng umaga,"['mag-book', 'ng', 'taksi', 'papunta', 'sa', 'paliparan', 'para', 'bukas', 'ng', 'umaga']"
15955,tl-PH,validation,gusto kong malaman ang kalagayan ng trapiko,"['gusto', 'kong', 'malaman', 'ang', 'kalagayan', 'ng', 'trapiko']"
15956,tl-PH,validation,i-book ang aking pinakamalapit na available na taksi,"['i-book', 'ang', 'aking', 'pinakamalapit', 'na', 'available', 'na', 'taksi']"
15957,tl-PH,validation,paano ako makakapunta sa brighton,"['paano', 'ako', 'makakapunta', 'sa', 'brighton']"
15958,tl-PH,validation,kuha mo ako ng uber,"['kuha', 'mo', 'ako', 'ng', 'uber']"
15959,tl-PH,validation,mag-book ng taksi,"['mag-book', 'ng', 'taksi']"
15960,tl-PH,validation,muling bumili ng huling tiket ng tren papuntang phillyx,"['muling', 'bumili', 'ng', 'huling', 'tiket', 'ng', 'tren', 'papuntang', 'phillyx']"
15961,tl-PH,validation,bilhan mo ako ngayon ng tiket sa tren papuntang city leeds,"['bilhan', 'mo', 'ako', 'ngayon', 'ng', 'tiket', 'sa', 'tren', 'papuntang', 'city', 'leeds']"
15962,tl-PH,validation,mga direksyon sa pinakamalapit na tindahan ng apple store,"['mga', 'direksyon', 'sa', 'pinakamalapit', 'na', 'tindahan', 'ng', 'apple', 'store']"
15963,tl-PH,validation,bigyan mo ako ng ideya ng kasalukuyang kalagayan ng trapiko,"['bigyan', 'mo', 'ako', 'ng', 'ideya', 'ng', 'kasalukuyang', 'kalagayan', 'ng', 'trapiko']"
15964,tl-PH,validation,ano ang mga oras ng tren para maglakbay mula sa new york city papuntang poughkeepsie,"['ano', 'ang', 'mga', 'oras', 'ng', 'tren', 'para', 'maglakbay', 'mula', 'sa', 'new', 'york', 'city', 'papuntang', 'poughkeepsie']"
15965,tl-PH,validation,paano ako makakapunta sa poughkeepsie mula sa new york city,"['paano', 'ako', 'makakapunta', 'sa', 'poughkeepsie', 'mula', 'sa', 'new', 'york', 'city']"
15966,tl-PH,validation,kumusta ang trapiko mula bahay papuntang trabaho,"['kumusta', 'ang', 'trapiko', 'mula', 'bahay', 'papuntang', 'trabaho']"
15967,tl-PH,validation,sumakay,['sumakay']
15968,tl-PH,validation,ano ang mga oras ng tren sa ika dalawampu at tatlo papuntang clarksville,"['ano', 'ang', 'mga', 'oras', 'ng', 'tren', 'sa', 'ika', 'dalawampu', 'at', 'tatlo', 'papuntang', 'clarksville']"
15969,tl-PH,validation,bumili ng tiket sa tren,"['bumili', 'ng', 'tiket', 'sa', 'tren']"
15970,tl-PH,validation,kailangan ng taksi bukas ng alas otso ng umaga,"['kailangan', 'ng', 'taksi', 'bukas', 'ng', 'alas', 'otso', 'ng', 'umaga']"
15971,tl-PH,validation,mag-book ng tiket para umalis sa umaga,"['mag-book', 'ng', 'tiket', 'para', 'umalis', 'sa', 'umaga']"
15972,tl-PH,validation,humanap ng uber driver na available ngayong gabi pagkatapos ng alas diyes ng gabi,"['humanap', 'ng', 'uber', 'driver', 'na', 'available', 'ngayong', 'gabi', 'pagkatapos', 'ng', 'alas', 'diyes', 'ng', 'gabi']"
15973,tl-PH,validation,anong oras aalis ang tren papuntang chicago,"['anong', 'oras', 'aalis', 'ang', 'tren', 'papuntang', 'chicago']"
15974,tl-PH,validation,pwede mo ba akong i-book ng tiket sa tren papuntang boston para sa susunod na martes,"['pwede', 'mo', 'ba', 'akong', 'i-book', 'ng', 'tiket', 'sa', 'tren', 'papuntang', 'boston', 'para', 'sa', 'susunod', 'na', 'martes']"
15975,tl-PH,validation,anong oras umaalis ang tren sa pasig,"['anong', 'oras', 'umaalis', 'ang', 'tren', 'sa', 'pasig']"
15976,tl-PH,validation,kailan ang susunod na septa tren papuntang philadelphia,"['kailan', 'ang', 'susunod', 'na', 'septa', 'tren', 'papuntang', 'philadelphia']"
15977,tl-PH,validation,kunin mo sa akin ang numero para sa lokal na serbisyo ng taksi,"['kunin', 'mo', 'sa', 'akin', 'ang', 'numero', 'para', 'sa', 'lokal', 'na', 'serbisyo', 'ng', 'taksi']"
15978,tl-PH,validation,bigyan mo ako ng direksyon para sa lugar,"['bigyan', 'mo', 'ako', 'ng', 'direksyon', 'para', 'sa', 'lugar']"
15979,tl-PH,validation,mga direksyon sa disney world,"['mga', 'direksyon', 'sa', 'disney', 'world']"
15980,tl-PH,validation,kailangan kong makarating sa lokasyon tumawag ng taksi,"['kailangan', 'kong', 'makarating', 'sa', 'lokasyon', 'tumawag', 'ng', 'taksi']"
15981,tl-PH,validation,gusto ko ng listahan ng lahat ng presyo ng tiket ng tren para sa lokasyon na ito mangyaring,"['gusto', 'ko', 'ng', 'listahan', 'ng', 'lahat', 'ng', 'presyo', 'ng', 'tiket', 'ng', 'tren', 'para', 'sa', 'lokasyon', 'na', 'ito', 'mangyaring']"
15982,tl-PH,validation,kailangan kong pumunta sa lyon mag-book ng tiket sa tren,"['kailangan', 'kong', 'pumunta', 'sa', 'lyon', 'mag-book', 'ng', 'tiket', 'sa', 'tren']"
15983,tl-PH,validation,ano ang mga oras ng tren mula san francisco hanggang new york,"['ano', 'ang', 'mga', 'oras', 'ng', 'tren', 'mula', 'san', 'francisco', 'hanggang', 'new', 'york']"
15984,tl-PH,validation,olly pakibili ako ng tiket sa tren papuntang atlanta,"['olly', 'pakibili', 'ako', 'ng', 'tiket', 'sa', 'tren', 'papuntang', 'atlanta']"
15985,tl-PH,validation,magkano ang tiket sa tren,"['magkano', 'ang', 'tiket', 'sa', 'tren']"
15986,tl-PH,validation,mangyaring padalhan ako ng impormasyon kung paano bumili ng tiket sa tren papuntang new york,"['mangyaring', 'padalhan', 'ako', 'ng', 'impormasyon', 'kung', 'paano', 'bumili', 'ng', 'tiket', 'sa', 'tren', 'papuntang', 'new', 'york']"
15987,tl-PH,validation,maaari mo ba akong bigyan ng mga oras ng tren para sa ann arbor,"['maaari', 'mo', 'ba', 'akong', 'bigyan', 'ng', 'mga', 'oras', 'ng', 'tren', 'para', 'sa', 'ann', 'arbor']"
15988,tl-PH,validation,magbook para sa akin ng tiket ng tren papunta sa maynila para bukas ng umaga bago mag alas diyes,"['magbook', 'para', 'sa', 'akin', 'ng', 'tiket', 'ng', 'tren', 'papunta', 'sa', 'maynila', 'para', 'bukas', 'ng', 'umaga', 'bago', 'mag', 'alas', 'diyes']"
15989,tl-PH,validation,gusto kong pumunta sa bangko ng amerika bigyan mo ako ng mga direksyon,"['gusto', 'kong', 'pumunta', 'sa', 'bangko', 'ng', 'amerika', 'bigyan', 'mo', 'ako', 'ng', 'mga', 'direksyon']"
15990,tl-PH,validation,mangyaring mag-order ng isang tiket sa tren papuntang los angeles,"['mangyaring', 'mag-order', 'ng', 'isang', 'tiket', 'sa', 'tren', 'papuntang', 'los', 'angeles']"
15991,tl-PH,validation,kailangan ko ng taksi ng alas otso bukas ng umaga para ihatid ako sa trabaho,"['kailangan', 'ko', 'ng', 'taksi', 'ng', 'alas', 'otso', 'bukas', 'ng', 'umaga', 'para', 'ihatid', 'ako', 'sa', 'trabaho']"
15992,tl-PH,validation,kasalukuyang trapiko,"['kasalukuyang', 'trapiko']"
15993,tl-PH,validation,para saan ang mga oras ng tren,"['para', 'saan', 'ang', 'mga', 'oras', 'ng', 'tren']"
15994,tl-PH,validation,maaari mo bang pakisuri ang trapiko sa aming bahay,"['maaari', 'mo', 'bang', 'pakisuri', 'ang', 'trapiko', 'sa', 'aming', 'bahay']"
15995,tl-PH,validation,mabigat ba ang daloy ng trapiko,"['mabigat', 'ba', 'ang', 'daloy', 'ng', 'trapiko']"
15996,tl-PH,validation,bilhan mo ako ng tiket para sumakay ng tren papuntang atlanta,"['bilhan', 'mo', 'ako', 'ng', 'tiket', 'para', 'sumakay', 'ng', 'tren', 'papuntang', 'atlanta']"
