,locale,partition,utt,tokens
11889,ms-MY,test,bacakan saya berita antarabangsa terkini,"['bacakan', 'saya', 'berita', 'antarabangsa', 'terkini']"
11890,ms-MY,test,boleh saya pesan makanan dari mac donald untuk di bawa pulang,"['boleh', 'saya', 'pesan', 'makanan', 'dari', 'mac', 'donald', 'untuk', 'di', 'bawa', 'pulang']"
11891,ms-MY,test,adakah saya perlukan baju sejuk hari ini,"['adakah', 'saya', 'perlukan', 'baju', 'sejuk', 'hari', 'ini']"
11892,ms-MY,test,tunjukkan saya warna malap,"['tunjukkan', 'saya', 'warna', 'malap']"
11893,ms-MY,test,lampu warna cerah untuk bilik belajar,"['lampu', 'warna', 'cerah', 'untuk', 'bilik', 'belajar']"
11894,ms-MY,test,bagitahu saya macam mana cuaca di kawasan sungai rejang sekarang,"['bagitahu', 'saya', 'macam', 'mana', 'cuaca', 'di', 'kawasan', 'sungai', 'rejang', 'sekarang']"
11895,ms-MY,test,tolong mainkan lagu lagu yang saya dah beli dan sukai,"['tolong', 'mainkan', 'lagu', 'lagu', 'yang', 'saya', 'dah', 'beli', 'dan', 'sukai']"
11896,ms-MY,test,saya perlu tukarkan lampu lampu rumah saya kepada warna biru,"['saya', 'perlu', 'tukarkan', 'lampu', 'lampu', 'rumah', 'saya', 'kepada', 'warna', 'biru']"
11897,ms-MY,test,mulakan kopi pada pukul enam pagi,"['mulakan', 'kopi', 'pada', 'pukul', 'enam', 'pagi']"
11898,ms-MY,test,teruskan saya mengikuti perkembangan markah piala malaysia hari ini,"['teruskan', 'saya', 'mengikuti', 'perkembangan', 'markah', 'piala', 'malaysia', 'hari', 'ini']"
11899,ms-MY,test,padamkan lampu lampu sekarang,"['padamkan', 'lampu', 'lampu', 'sekarang']"
11900,ms-MY,test,ia adalah tujuh pagi waktu standard pasifik,"['ia', 'adalah', 'tujuh', 'pagi', 'waktu', 'standard', 'pasifik']"
11901,ms-MY,test,alexa rendahkan cahaya ke tujuh,"['alexa', 'rendahkan', 'cahaya', 'ke', 'tujuh']"
11902,ms-MY,test,apa berita hari ini,"['apa', 'berita', 'hari', 'ini']"
11903,ms-MY,test,alexa berikan saya tajuk berita utama,"['alexa', 'berikan', 'saya', 'tajuk', 'berita', 'utama']"
11904,ms-MY,test,macam mana cuaca jumaat ini,"['macam', 'mana', 'cuaca', 'jumaat', 'ini']"
11905,ms-MY,test,cuaca esok macam mana,"['cuaca', 'esok', 'macam', 'mana']"
11906,ms-MY,test,paparkan waktu tempatan kuala lumpur pada masa ini,"['paparkan', 'waktu', 'tempatan', 'kuala', 'lumpur', 'pada', 'masa', 'ini']"
11907,ms-MY,test,tetapkan penggera pada jam enam pagi esok,"['tetapkan', 'penggera', 'pada', 'jam', 'enam', 'pagi', 'esok']"
11908,ms-MY,test,satu pek mi untuk tapau,"['satu', 'pek', 'mi', 'untuk', 'tapau']"
11909,ms-MY,test,pesankan satu bungkus mi untuk ditapau,"['pesankan', 'satu', 'bungkus', 'mi', 'untuk', 'ditapau']"
11910,ms-MY,test,gunakan warna gelap bukan yang berwarna cerah di dalam rumah,"['gunakan', 'warna', 'gelap', 'bukan', 'yang', 'berwarna', 'cerah', 'di', 'dalam', 'rumah']"
11911,ms-MY,test,olly jadikan warna gelap daripada warna terang di rumah,"['olly', 'jadikan', 'warna', 'gelap', 'daripada', 'warna', 'terang', 'di', 'rumah']"
11912,ms-MY,test,jenis muzik macam manakah ia,"['jenis', 'muzik', 'macam', 'manakah', 'ia']"
11913,ms-MY,test,filem manakah muzik itu berasal dan apa nama muzik itu,"['filem', 'manakah', 'muzik', 'itu', 'berasal', 'dan', 'apa', 'nama', 'muzik', 'itu']"
11914,ms-MY,test,lagu apa yang di radio,"['lagu', 'apa', 'yang', 'di', 'radio']"
11915,ms-MY,test,maklumat lagu,"['maklumat', 'lagu']"
11916,ms-MY,test,apakah yang berlaku sekeliling dunia,"['apakah', 'yang', 'berlaku', 'sekeliling', 'dunia']"
11917,ms-MY,test,berikan saya berita terkini,"['berikan', 'saya', 'berita', 'terkini']"
11918,ms-MY,test,siapakah yang menulis lagu ini,"['siapakah', 'yang', 'menulis', 'lagu', 'ini']"
11919,ms-MY,test,mulakan lagu-lagu celine dion,"['mulakan', 'lagu-lagu', 'celine', 'dion']"
11920,ms-MY,test,bukankah ia lagu yang indah tolong simpan ini untuk saya,"['bukankah', 'ia', 'lagu', 'yang', 'indah', 'tolong', 'simpan', 'ini', 'untuk', 'saya']"
11921,ms-MY,test,beri saya lebih cahaya,"['beri', 'saya', 'lebih', 'cahaya']"
11922,ms-MY,test,cari lebih banyak lagu daripada siti nurhaliza,"['cari', 'lebih', 'banyak', 'lagu', 'daripada', 'siti', 'nurhaliza']"
11923,ms-MY,test,boleh awak beritahu saya masa di kuala lumpur,"['boleh', 'awak', 'beritahu', 'saya', 'masa', 'di', 'kuala', 'lumpur']"
11924,ms-MY,test,saya nak pesan piza dari pizza hut,"['saya', 'nak', 'pesan', 'piza', 'dari', 'pizza', 'hut']"
11925,ms-MY,test,tolong beri ramalan hari ini untuk kuala lumpur,"['tolong', 'beri', 'ramalan', 'hari', 'ini', 'untuk', 'kuala', 'lumpur']"
11926,ms-MY,test,bagaimana pesanan saya,"['bagaimana', 'pesanan', 'saya']"
11927,ms-MY,test,mulakan robot pembersih vakum,"['mulakan', 'robot', 'pembersih', 'vakum']"
11928,ms-MY,test,hantarkan berita berita teknologi,"['hantarkan', 'berita', 'berita', 'teknologi']"
11929,ms-MY,test,tutup lampu bangsal,"['tutup', 'lampu', 'bangsal']"
11930,ms-MY,test,saya rasa nak makan sup untuk makan tengah hari pesankan sup ayam manchow dari restoran lai po heen,"['saya', 'rasa', 'nak', 'makan', 'sup', 'untuk', 'makan', 'tengah', 'hari', 'pesankan', 'sup', 'ayam', 'manchow', 'dari', 'restoran', 'lai', 'po', 'heen']"
11931,ms-MY,test,tujuh ratus,"['tujuh', 'ratus']"
11932,ms-MY,test,adakah waktu sekarang tepat dengan lokasi saya,"['adakah', 'waktu', 'sekarang', 'tepat', 'dengan', 'lokasi', 'saya']"
11933,ms-MY,test,telefon untuk bawa pulang,"['telefon', 'untuk', 'bawa', 'pulang']"
11934,ms-MY,test,berita harian,"['berita', 'harian']"
11935,ms-MY,test,hari ini berapa hari bulan,"['hari', 'ini', 'berapa', 'hari', 'bulan']"
11936,ms-MY,test,apa tarikh hari ini,"['apa', 'tarikh', 'hari', 'ini']"
11937,ms-MY,test,macam mana saya nak tetapkan mesin kopi saya untuk bancuhkan kopi,"['macam', 'mana', 'saya', 'nak', 'tetapkan', 'mesin', 'kopi', 'saya', 'untuk', 'bancuhkan', 'kopi']"
11938,ms-MY,test,bagaimana saya nak mulakan robot pembersih vakum,"['bagaimana', 'saya', 'nak', 'mulakan', 'robot', 'pembersih', 'vakum']"
11939,ms-MY,test,mainkan rock klasik,"['mainkan', 'rock', 'klasik']"
11940,ms-MY,test,alexa memainkan lagu mi rap dan rock satu demi satu,"['alexa', 'memainkan', 'lagu', 'mi', 'rap', 'dan', 'rock', 'satu', 'demi', 'satu']"
11941,ms-MY,test,buatkan lampu bilik jadi biru,"['buatkan', 'lampu', 'bilik', 'jadi', 'biru']"
11942,ms-MY,test,tolong jadikan lampu bilik tidur merah dan lampu ruang tamu warna biasa,"['tolong', 'jadikan', 'lampu', 'bilik', 'tidur', 'merah', 'dan', 'lampu', 'ruang', 'tamu', 'warna', 'biasa']"
11943,ms-MY,test,bagaiamana cuaca,"['bagaiamana', 'cuaca']"
11944,ms-MY,test,ada apa apa yang menarik berkaitan siakap keli,"['ada', 'apa', 'apa', 'yang', 'menarik', 'berkaitan', 'siakap', 'keli']"
11945,ms-MY,test,tukar lampu rumah saya kepada hijau,"['tukar', 'lampu', 'rumah', 'saya', 'kepada', 'hijau']"
11946,ms-MY,test,main muzik secara rawak,"['main', 'muzik', 'secara', 'rawak']"
11947,ms-MY,test,tetapkan penggera pada jumaat hadapan jam enam setengah pagi,"['tetapkan', 'penggera', 'pada', 'jumaat', 'hadapan', 'jam', 'enam', 'setengah', 'pagi']"
11948,ms-MY,test,padamkan soket wemo saya,"['padamkan', 'soket', 'wemo', 'saya']"
11949,ms-MY,test,mainkan senarai main tarian spotify saya punya,"['mainkan', 'senarai', 'main', 'tarian', 'spotify', 'saya', 'punya']"
11950,ms-MY,test,padamkan lampu anjung,"['padamkan', 'lampu', 'anjung']"
11951,ms-MY,test,apakah berita terkini daripada awani,"['apakah', 'berita', 'terkini', 'daripada', 'awani']"
11952,ms-MY,test,naikkan kecerahan,"['naikkan', 'kecerahan']"
11953,ms-MY,test,beritahu saya tentang berita alam sekitar terkini,"['beritahu', 'saya', 'tentang', 'berita', 'alam', 'sekitar', 'terkini']"
11954,ms-MY,test,mainkan saya punya muzik kegemaran sekarang,"['mainkan', 'saya', 'punya', 'muzik', 'kegemaran', 'sekarang']"
11955,ms-MY,test,saya dah batalkan pesanan di marrybrown ada masuk sistem tak,"['saya', 'dah', 'batalkan', 'pesanan', 'di', 'marrybrown', 'ada', 'masuk', 'sistem', 'tak']"
11956,ms-MY,test,ramalan cuaca sediada,"['ramalan', 'cuaca', 'sediada']"
11957,ms-MY,test,saya kena pakai jaket tak hari rabu depan,"['saya', 'kena', 'pakai', 'jaket', 'tak', 'hari', 'rabu', 'depan']"
11958,ms-MY,test,paparkan saya berita mengenai muhyiddin yasin,"['paparkan', 'saya', 'berita', 'mengenai', 'muhyiddin', 'yasin']"
11959,ms-MY,test,tunjukkan saya berita alam sekitar,"['tunjukkan', 'saya', 'berita', 'alam', 'sekitar']"
11960,ms-MY,test,boleh tolong buat saluran pandora untuk adele,"['boleh', 'tolong', 'buat', 'saluran', 'pandora', 'untuk', 'adele']"
11961,ms-MY,test,berita terbaru dari kawasan ini,"['berita', 'terbaru', 'dari', 'kawasan', 'ini']"
11962,ms-MY,test,adakah saya ingat untuk tetapkan penggera peringatan bagi temu janji doktor saya yang seterusnya,"['adakah', 'saya', 'ingat', 'untuk', 'tetapkan', 'penggera', 'peringatan', 'bagi', 'temu', 'janji', 'doktor', 'saya', 'yang', 'seterusnya']"
11963,ms-MY,test,adakah akan hujan malam ini,"['adakah', 'akan', 'hujan', 'malam', 'ini']"
11964,ms-MY,test,adakah suhu akan kekal sama atau akan menjadi semakin sejuk,"['adakah', 'suhu', 'akan', 'kekal', 'sama', 'atau', 'akan', 'menjadi', 'semakin', 'sejuk']"
11965,ms-MY,test,adakah pesanan terakhir dah siap,"['adakah', 'pesanan', 'terakhir', 'dah', 'siap']"
11966,ms-MY,test,tutupkan soket,"['tutupkan', 'soket']"
11967,ms-MY,test,tolong mainkan muzik folk,"['tolong', 'mainkan', 'muzik', 'folk']"
11968,ms-MY,test,okey jom dengar beberapa melodi,"['okey', 'jom', 'dengar', 'beberapa', 'melodi']"
11969,ms-MY,test,olly saya rasa seperti mahu menari mainkan saya lagu rock n roll,"['olly', 'saya', 'rasa', 'seperti', 'mahu', 'menari', 'mainkan', 'saya', 'lagu', 'rock', 'n', 'roll']"
11970,ms-MY,test,olly saya perlu dengar beberapa lagu lagu sedih hari ini,"['olly', 'saya', 'perlu', 'dengar', 'beberapa', 'lagu', 'lagu', 'sedih', 'hari', 'ini']"
11971,ms-MY,test,tutup lampu,"['tutup', 'lampu']"
11972,ms-MY,test,saya mahu dengar ku bersuara,"['saya', 'mahu', 'dengar', 'ku', 'bersuara']"
11973,ms-MY,test,adakah awak ada lawak kelakar untuk saya,"['adakah', 'awak', 'ada', 'lawak', 'kelakar', 'untuk', 'saya']"
11974,ms-MY,test,beri saya berita daripada awani,"['beri', 'saya', 'berita', 'daripada', 'awani']"
11975,ms-MY,test,tolong mulakan satu teko kopi,"['tolong', 'mulakan', 'satu', 'teko', 'kopi']"
11976,ms-MY,test,saya perlu satu cawan kopi,"['saya', 'perlu', 'satu', 'cawan', 'kopi']"
11977,ms-MY,test,olly mainkan muzik dari genre jaz,"['olly', 'mainkan', 'muzik', 'dari', 'genre', 'jaz']"
11978,ms-MY,test,berapa lama pesanan saya akan sedia,"['berapa', 'lama', 'pesanan', 'saya', 'akan', 'sedia']"
11979,ms-MY,test,padamkan lampu lampu,"['padamkan', 'lampu', 'lampu']"
11980,ms-MY,test,hentikan penggunaan lampu,"['hentikan', 'penggunaan', 'lampu']"
11981,ms-MY,test,saya kena bawa payung tak hari ini,"['saya', 'kena', 'bawa', 'payung', 'tak', 'hari', 'ini']"
11982,ms-MY,test,adakah ada konsert akan datang oleh,"['adakah', 'ada', 'konsert', 'akan', 'datang', 'oleh']"
11983,ms-MY,test,tolong mainkan beberapa muzik jaz,"['tolong', 'mainkan', 'beberapa', 'muzik', 'jaz']"
11984,ms-MY,test,senyapkan pembesar suara,"['senyapkan', 'pembesar', 'suara']"
11985,ms-MY,test,senyapkan kelantangan pada pembesar suara,"['senyapkan', 'kelantangan', 'pada', 'pembesar', 'suara']"
11986,ms-MY,test,alexa mainkan lagu kau ilhamku,"['alexa', 'mainkan', 'lagu', 'kau', 'ilhamku']"
11987,ms-MY,test,apakah waktu di kuala lumpur,"['apakah', 'waktu', 'di', 'kuala', 'lumpur']"
11988,ms-MY,test,boleh tak buat secawan kopi utk saya,"['boleh', 'tak', 'buat', 'secawan', 'kopi', 'utk', 'saya']"
11989,ms-MY,test,tetapkan lampu ruang tamu kepada lima puluh peratus,"['tetapkan', 'lampu', 'ruang', 'tamu', 'kepada', 'lima', 'puluh', 'peratus']"
11990,ms-MY,test,tiga belas hari bulan disember pada hari apa,"['tiga', 'belas', 'hari', 'bulan', 'disember', 'pada', 'hari', 'apa']"
11991,ms-MY,test,dua hari bulan bulan depan pada hari apa,"['dua', 'hari', 'bulan', 'bulan', 'depan', 'pada', 'hari', 'apa']"
11992,ms-MY,test,kat jaslyn cakes boleh tapau ke,"['kat', 'jaslyn', 'cakes', 'boleh', 'tapau', 'ke']"
11993,ms-MY,test,olly pukul berapa di bandar ini sekarang,"['olly', 'pukul', 'berapa', 'di', 'bandar', 'ini', 'sekarang']"
11994,ms-MY,test,tolong dapatkan mesin kopi untuk buatkan saya kopi,"['tolong', 'dapatkan', 'mesin', 'kopi', 'untuk', 'buatkan', 'saya', 'kopi']"
11995,ms-MY,test,olly beritahu saya penggera saya,"['olly', 'beritahu', 'saya', 'penggera', 'saya']"
11996,ms-MY,test,sila tunjukkan saya mana mana artikel berkaitan cuaca di berita pagi,"['sila', 'tunjukkan', 'saya', 'mana', 'mana', 'artikel', 'berkaitan', 'cuaca', 'di', 'berita', 'pagi']"
11997,ms-MY,test,cuaca semasa,"['cuaca', 'semasa']"
11998,ms-MY,test,adakah terdapat sebarang info terkini berkaitan dengan pilihan raya,"['adakah', 'terdapat', 'sebarang', 'info', 'terkini', 'berkaitan', 'dengan', 'pilihan', 'raya']"
11999,ms-MY,test,sila mulakan pembersih vakum,"['sila', 'mulakan', 'pembersih', 'vakum']"
12000,ms-MY,test,kecerahan sembilan puluh peratus,"['kecerahan', 'sembilan', 'puluh', 'peratus']"
12001,ms-MY,test,beritahu saya kalau restoran ayamas boleh buat penghantaran,"['beritahu', 'saya', 'kalau', 'restoran', 'ayamas', 'boleh', 'buat', 'penghantaran']"
12002,ms-MY,test,beritahu saya apakah tarikh hari ini,"['beritahu', 'saya', 'apakah', 'tarikh', 'hari', 'ini']"
12003,ms-MY,test,laporan cuaca mingguan,"['laporan', 'cuaca', 'mingguan']"
12004,ms-MY,test,apakah berita mengenai laman web astro,"['apakah', 'berita', 'mengenai', 'laman', 'web', 'astro']"
12005,ms-MY,test,di shah alam pukul berapa,"['di', 'shah', 'alam', 'pukul', 'berapa']"
12006,ms-MY,test,mainkan atmosphere seterusnya,"['mainkan', 'atmosphere', 'seterusnya']"
12007,ms-MY,test,adakah penggera pada jam sepuluh pagi,"['adakah', 'penggera', 'pada', 'jam', 'sepuluh', 'pagi']"
12008,ms-MY,test,mulakan robot hampagas,"['mulakan', 'robot', 'hampagas']"
12009,ms-MY,test,mulakan vakum,"['mulakan', 'vakum']"
12010,ms-MY,test,tolong mainkan satu lagu daripada najwa latif,"['tolong', 'mainkan', 'satu', 'lagu', 'daripada', 'najwa', 'latif']"
12011,ms-MY,test,padamkan lampu lampu pejabat,"['padamkan', 'lampu', 'lampu', 'pejabat']"
12012,ms-MY,test,tolong tukar warna lampu kepada merah,"['tolong', 'tukar', 'warna', 'lampu', 'kepada', 'merah']"
12013,ms-MY,test,batalkan penggera yang telah dipasang,"['batalkan', 'penggera', 'yang', 'telah', 'dipasang']"
12014,ms-MY,test,batalkan penggera,"['batalkan', 'penggera']"
12015,ms-MY,test,tolong beritahu saya berita semasa pasaran saham,"['tolong', 'beritahu', 'saya', 'berita', 'semasa', 'pasaran', 'saham']"
12016,ms-MY,test,mainkan lagu daripapda kumpulan alleycats,"['mainkan', 'lagu', 'daripapda', 'kumpulan', 'alleycats']"
12017,ms-MY,test,tolong cerahkan lampu lampu untuk saya,"['tolong', 'cerahkan', 'lampu', 'lampu', 'untuk', 'saya']"
12018,ms-MY,test,buka lampu untuk saya,"['buka', 'lampu', 'untuk', 'saya']"
12019,ms-MY,test,boleh tapau tak kat secret recipe,"['boleh', 'tapau', 'tak', 'kat', 'secret', 'recipe']"
12020,ms-MY,test,tapau apa apa makanan ringan,"['tapau', 'apa', 'apa', 'makanan', 'ringan']"
12021,ms-MY,test,saya benci lagu ini,"['saya', 'benci', 'lagu', 'ini']"
12022,ms-MY,test,saya suka lagu ini,"['saya', 'suka', 'lagu', 'ini']"
12023,ms-MY,test,saya nak main lagu itu lagi,"['saya', 'nak', 'main', 'lagu', 'itu', 'lagi']"
12024,ms-MY,test,beritahu saya suhu,"['beritahu', 'saya', 'suhu']"
12025,ms-MY,test,artikel berita muka depan,"['artikel', 'berita', 'muka', 'depan']"
12026,ms-MY,test,apa yang baru dalam berita,"['apa', 'yang', 'baru', 'dalam', 'berita']"
12027,ms-MY,test,tukarkan warna lampu saya kepada biru dan tolong padamkan lampu dapur,"['tukarkan', 'warna', 'lampu', 'saya', 'kepada', 'biru', 'dan', 'tolong', 'padamkan', 'lampu', 'dapur']"
12028,ms-MY,test,apakah berita daripada bernama,"['apakah', 'berita', 'daripada', 'bernama']"
12029,ms-MY,test,matikan soket,"['matikan', 'soket']"
12030,ms-MY,test,masa untuk makanan ringan,"['masa', 'untuk', 'makanan', 'ringan']"
12031,ms-MY,test,apakah waktu di waktu piawai pasifik,"['apakah', 'waktu', 'di', 'waktu', 'piawai', 'pasifik']"
12032,ms-MY,test,macam mana cuaca kat kulim,"['macam', 'mana', 'cuaca', 'kat', 'kulim']"
12033,ms-MY,test,matikan lampu lampu,"['matikan', 'lampu', 'lampu']"
12034,ms-MY,test,tunjukkan saya beberapa acara terkini,"['tunjukkan', 'saya', 'beberapa', 'acara', 'terkini']"
12035,ms-MY,test,siti buka siaran berita,"['siti', 'buka', 'siaran', 'berita']"
12036,ms-MY,test,jangan main lagu ini lagi,"['jangan', 'main', 'lagu', 'ini', 'lagi']"
12037,ms-MY,test,saya suka muzik ini bolehkah awak simpan ini ke senarai main tarian saya dan ingat bahawa saya menyukainya,"['saya', 'suka', 'muzik', 'ini', 'bolehkah', 'awak', 'simpan', 'ini', 'ke', 'senarai', 'main', 'tarian', 'saya', 'dan', 'ingat', 'bahawa', 'saya', 'menyukainya']"
12038,ms-MY,test,mainkan lagu kegemaran saya sejak tahun lepas,"['mainkan', 'lagu', 'kegemaran', 'saya', 'sejak', 'tahun', 'lepas']"
12039,ms-MY,test,mainkan sesuatu dari siti nurhaliza album lentera timur,"['mainkan', 'sesuatu', 'dari', 'siti', 'nurhaliza', 'album', 'lentera', 'timur']"
12040,ms-MY,test,apa masa standard timur betul noe,"['apa', 'masa', 'standard', 'timur', 'betul', 'noe']"
12041,ms-MY,test,mainkan saya satu lagu rawak daripada senarai main saya,"['mainkan', 'saya', 'satu', 'lagu', 'rawak', 'daripada', 'senarai', 'main', 'saya']"
12042,ms-MY,test,berapakah puting beliung bulan ini,"['berapakah', 'puting', 'beliung', 'bulan', 'ini']"
12043,ms-MY,test,olly berapa puting beliung bulan ini,"['olly', 'berapa', 'puting', 'beliung', 'bulan', 'ini']"
12044,ms-MY,test,buatkan saya secawan kopu dengan krim berperisa karamel masin,"['buatkan', 'saya', 'secawan', 'kopu', 'dengan', 'krim', 'berperisa', 'karamel', 'masin']"
12045,ms-MY,test,mainkan runut satu daripada senarai main andi bernadee saya,"['mainkan', 'runut', 'satu', 'daripada', 'senarai', 'main', 'andi', 'bernadee', 'saya']"
12046,ms-MY,test,ada penggera yang ditetapkan pukul enam pagi esok tak,"['ada', 'penggera', 'yang', 'ditetapkan', 'pukul', 'enam', 'pagi', 'esok', 'tak']"
12047,ms-MY,test,tunjukkan penggera saya yang telah saya tetapkan,"['tunjukkan', 'penggera', 'saya', 'yang', 'telah', 'saya', 'tetapkan']"
12048,ms-MY,test,padamkan lampu bilik tidur saya,"['padamkan', 'lampu', 'bilik', 'tidur', 'saya']"
12049,ms-MY,test,mainkan senarai main muzik,"['mainkan', 'senarai', 'main', 'muzik']"
12050,ms-MY,test,matikan pembesar suara,"['matikan', 'pembesar', 'suara']"
12051,ms-MY,test,tahun berapa lagu ini keluar,"['tahun', 'berapa', 'lagu', 'ini', 'keluar']"
12052,ms-MY,test,henti mula jus itu,"['henti', 'mula', 'jus', 'itu']"
12053,ms-MY,test,kadar lima,"['kadar', 'lima']"
12054,ms-MY,test,hei olly tolong buatkan saya kopi berkrim,"['hei', 'olly', 'tolong', 'buatkan', 'saya', 'kopi', 'berkrim']"
12055,ms-MY,test,sila ambil maklum saya suka jazz dan benci disko,"['sila', 'ambil', 'maklum', 'saya', 'suka', 'jazz', 'dan', 'benci', 'disko']"
12056,ms-MY,test,mainkan bunga bunga cinta nyanyian misha omar,"['mainkan', 'bunga', 'bunga', 'cinta', 'nyanyian', 'misha', 'omar']"
12057,ms-MY,test,strim nang nyanyian iman troye,"['strim', 'nang', 'nyanyian', 'iman', 'troye']"
12058,ms-MY,test,ingatkan saya untuk buat sesuatu nanti,"['ingatkan', 'saya', 'untuk', 'buat', 'sesuatu', 'nanti']"
12059,ms-MY,test,tetapkan penggera baru untuk waktu apa,"['tetapkan', 'penggera', 'baru', 'untuk', 'waktu', 'apa']"
12060,ms-MY,test,apakah keadaan semasa siasatan mengenai hubungan najib razak dengan rusia,"['apakah', 'keadaan', 'semasa', 'siasatan', 'mengenai', 'hubungan', 'najib', 'razak', 'dengan', 'rusia']"
12061,ms-MY,test,saya perlu lampu yang lebih malap,"['saya', 'perlu', 'lampu', 'yang', 'lebih', 'malap']"
12062,ms-MY,test,hari krismas tahun ini jatuh pada hari apa,"['hari', 'krismas', 'tahun', 'ini', 'jatuh', 'pada', 'hari', 'apa']"
12063,ms-MY,test,adakah kita menjangka hujan tengah hari ini,"['adakah', 'kita', 'menjangka', 'hujan', 'tengah', 'hari', 'ini']"
12064,ms-MY,test,mainkan muzik reggae,"['mainkan', 'muzik', 'reggae']"
12065,ms-MY,test,ayam goreng krispi boleh buat penghantaran tak,"['ayam', 'goreng', 'krispi', 'boleh', 'buat', 'penghantaran', 'tak']"
12066,ms-MY,test,sila malapkan lampu,"['sila', 'malapkan', 'lampu']"
12067,ms-MY,test,dominoes yang terdekat itu ada buat penghantaran tak,"['dominoes', 'yang', 'terdekat', 'itu', 'ada', 'buat', 'penghantaran', 'tak']"
12068,ms-MY,test,padamka plag wemo,"['padamka', 'plag', 'wemo']"
12069,ms-MY,test,bagaimana cuaca minggu ini di seremban,"['bagaimana', 'cuaca', 'minggu', 'ini', 'di', 'seremban']"
12070,ms-MY,test,apakah ramalan untuk minggu ini,"['apakah', 'ramalan', 'untuk', 'minggu', 'ini']"
12071,ms-MY,test,tolong aktifkan teko kopi saya untuk saya,"['tolong', 'aktifkan', 'teko', 'kopi', 'saya', 'untuk', 'saya']"
12072,ms-MY,test,sila buat untuk saya secawan kopi,"['sila', 'buat', 'untuk', 'saya', 'secawan', 'kopi']"
12073,ms-MY,test,tolong hidupkan teko kopi saya,"['tolong', 'hidupkan', 'teko', 'kopi', 'saya']"
12074,ms-MY,test,matikan plag,"['matikan', 'plag']"
12075,ms-MY,test,saya mahu lihat berita,"['saya', 'mahu', 'lihat', 'berita']"
12076,ms-MY,test,saya nak dengar satu lawak,"['saya', 'nak', 'dengar', 'satu', 'lawak']"
12077,ms-MY,test,laporkan cuaca untuk tiga puluh tiga ribu tujuh ratus tujuh puluh empat,"['laporkan', 'cuaca', 'untuk', 'tiga', 'puluh', 'tiga', 'ribu', 'tujuh', 'ratus', 'tujuh', 'puluh', 'empat']"
12078,ms-MY,test,laporkan cuaca untuk kuala terengganu,"['laporkan', 'cuaca', 'untuk', 'kuala', 'terengganu']"
12079,ms-MY,test,dimanakah kereta,"['dimanakah', 'kereta']"
12080,ms-MY,test,apakah tarikh untuk selasa depan,"['apakah', 'tarikh', 'untuk', 'selasa', 'depan']"
12081,ms-MY,test,ketuk ketuk,"['ketuk', 'ketuk']"
12082,ms-MY,test,tak ada lampu di dapur,"['tak', 'ada', 'lampu', 'di', 'dapur']"
12083,ms-MY,test,kurangkan kecerahan lampu kepada sederhana,"['kurangkan', 'kecerahan', 'lampu', 'kepada', 'sederhana']"
12084,ms-MY,test,jadikan nya merah di sini,"['jadikan', 'nya', 'merah', 'di', 'sini']"
12085,ms-MY,test,sila tetapkan penggera saya pada pukul lima petang,"['sila', 'tetapkan', 'penggera', 'saya', 'pada', 'pukul', 'lima', 'petang']"
12086,ms-MY,test,mainkan m. nasir menyanyi secara langsung,"['mainkan', 'm.', 'nasir', 'menyanyi', 'secara', 'langsung']"
12087,ms-MY,test,mainkan lagu anuar zain yang paling popular,"['mainkan', 'lagu', 'anuar', 'zain', 'yang', 'paling', 'popular']"
12088,ms-MY,test,apakah ramalan sepuluh hari,"['apakah', 'ramalan', 'sepuluh', 'hari']"
12089,ms-MY,test,ada ramalan hujan atau ribut tak minggu ini,"['ada', 'ramalan', 'hujan', 'atau', 'ribut', 'tak', 'minggu', 'ini']"
12090,ms-MY,test,adakah cuaca baik hujung minggu ini,"['adakah', 'cuaca', 'baik', 'hujung', 'minggu', 'ini']"
12091,ms-MY,test,adakah awak tahu e.t.a. pesanan saya,"['adakah', 'awak', 'tahu', 'e.t.a.', 'pesanan', 'saya']"
12092,ms-MY,test,boleh awak setkan mesin kopi saya untuk bancuhkan kopi jam tujuh pagi,"['boleh', 'awak', 'setkan', 'mesin', 'kopi', 'saya', 'untuk', 'bancuhkan', 'kopi', 'jam', 'tujuh', 'pagi']"
12093,ms-MY,test,berapa darjah suhu kat luar,"['berapa', 'darjah', 'suhu', 'kat', 'luar']"
12094,ms-MY,test,muzik pop baharu,"['muzik', 'pop', 'baharu']"
12095,ms-MY,test,muzik rap terbaik,"['muzik', 'rap', 'terbaik']"
12096,ms-MY,test,keluarkan penggera terkini,"['keluarkan', 'penggera', 'terkini']"
12097,ms-MY,test,adakah dua puluh dua hari bulan pada hari rabu,"['adakah', 'dua', 'puluh', 'dua', 'hari', 'bulan', 'pada', 'hari', 'rabu']"
12098,ms-MY,test,adakah ia sepuluh,"['adakah', 'ia', 'sepuluh']"
12099,ms-MY,test,cuaca akan hujan ke sabtu nanti,"['cuaca', 'akan', 'hujan', 'ke', 'sabtu', 'nanti']"
12100,ms-MY,test,masa senyap,"['masa', 'senyap']"
12101,ms-MY,test,sila rendahkan kelantangan muzik,"['sila', 'rendahkan', 'kelantangan', 'muzik']"
12102,ms-MY,test,memainkan lagu yang paling popular oleh artis tertentu,"['memainkan', 'lagu', 'yang', 'paling', 'popular', 'oleh', 'artis', 'tertentu']"
12103,ms-MY,test,tolong cakap lebih lembut,"['tolong', 'cakap', 'lebih', 'lembut']"
