,locale,partition,utt,tokens
14220,sq-AL,test,përgjigju emailit të artanit të lutem,"['përgjigju', 'emailit', 'të', 'artanit', 'të', 'lutem']"
14221,sq-AL,test,më thuaj nëse unë kam emaile të reja,"['më', 'thuaj', 'nëse', 'unë', 'kam', 'emaile', 'të', 'reja']"
14222,sq-AL,test,a ka ndonjë gjë të re në postën time elektronike,"['a', 'ka', 'ndonjë', 'gjë', 'të', 're', 'në', 'postën', 'time', 'elektronike']"
14223,sq-AL,test,brisilda a kam ndonjë email të ri,"['brisilda', 'a', 'kam', 'ndonjë', 'email', 'të', 'ri']"
14224,sq-AL,test,kë do të takoj unë sot,"['kë', 'do', 'të', 'takoj', 'unë', 'sot']"
14225,sq-AL,test,ku banon arbeni,"['ku', 'banon', 'arbeni']"
14226,sq-AL,test,dërgoji email dorit,"['dërgoji', 'email', 'dorit']"
14227,sq-AL,test,përgjigju me një email landit se nuk do të shkoj sonte,"['përgjigju', 'me', 'një', 'email', 'landit', 'se', 'nuk', 'do', 'të', 'shkoj', 'sonte']"
14228,sq-AL,test,a më ka nisur email dritani,"['a', 'më', 'ka', 'nisur', 'email', 'dritani']"
14229,sq-AL,test,cili ështe numri i telefonit të punës të arjanës,"['cili', 'ështe', 'numri', 'i', 'telefonit', 'të', 'punës', 'të', 'arjanës']"
14230,sq-AL,test,përgjigjju babit shkruaj do të vonohem,"['përgjigjju', 'babit', 'shkruaj', 'do', 'të', 'vonohem']"
14231,sq-AL,test,këtu është një adresë e re emaili për tu shtuar në kontakte,"['këtu', 'është', 'një', 'adresë', 'e', 're', 'emaili', 'për', 'tu', 'shtuar', 'në', 'kontakte']"
14232,sq-AL,test,shkoni te kontaktet dhe fut një adresë të re emaili,"['shkoni', 'te', 'kontaktet', 'dhe', 'fut', 'një', 'adresë', 'të', 're', 'emaili']"
14233,sq-AL,test,tema,['tema']
14234,sq-AL,test,krijo një email të ri për arin,"['krijo', 'një', 'email', 'të', 'ri', 'për', 'arin']"
14235,sq-AL,test,si na erdhi neve,"['si', 'na', 'erdhi', 'neve']"
14236,sq-AL,test,si mund të marrim kredi,"['si', 'mund', 'të', 'marrim', 'kredi']"
14237,sq-AL,test,dërgo email shefit tim,"['dërgo', 'email', 'shefit', 'tim']"
14238,sq-AL,test,të lutem dërgoje te adresa e re e emailit të listuar,"['të', 'lutem', 'dërgoje', 'te', 'adresa', 'e', 're', 'e', 'emailit', 'të', 'listuar']"
14239,sq-AL,test,kontrollo emailet e marra nga mami,"['kontrollo', 'emailet', 'e', 'marra', 'nga', 'mami']"
14240,sq-AL,test,të lutem kontrollo postat e mia,"['të', 'lutem', 'kontrollo', 'postat', 'e', 'mia']"
14241,sq-AL,test,kontrollo për të parë nëse unë kam ndonjë email të ri nga babi im,"['kontrollo', 'për', 'të', 'parë', 'nëse', 'unë', 'kam', 'ndonjë', 'email', 'të', 'ri', 'nga', 'babi', 'im']"
14242,sq-AL,test,kontrollo emailet e mia të fundit edhe shiko se për çfarë flasin,"['kontrollo', 'emailet', 'e', 'mia', 'të', 'fundit', 'edhe', 'shiko', 'se', 'për', 'çfarë', 'flasin']"
14243,sq-AL,test,përgjigju faleminderit dorit,"['përgjigju', 'faleminderit', 'dorit']"
14244,sq-AL,test,përgatit email për sarën,"['përgatit', 'email', 'për', 'sarën']"
14245,sq-AL,test,çfarë emaile të reja kam,"['çfarë', 'emaile', 'të', 'reja', 'kam']"
14246,sq-AL,test,dërgo këtë email për tu përgjigjur emaileve të reja,"['dërgo', 'këtë', 'email', 'për', 'tu', 'përgjigjur', 'emaileve', 'të', 'reja']"
14247,sq-AL,test,gjej arjan cani në kontakte,"['gjej', 'arjan', 'cani', 'në', 'kontakte']"
14248,sq-AL,test,hap kontaktet dhe telefono lefter drushkun,"['hap', 'kontaktet', 'dhe', 'telefono', 'lefter', 'drushkun']"
14249,sq-AL,test,përgjigjju emailit nga xhoni bejko,"['përgjigjju', 'emailit', 'nga', 'xhoni', 'bejko']"
14250,sq-AL,test,dërgoji email landit për ta njoftuar që jemi rrugës,"['dërgoji', 'email', 'landit', 'për', 'ta', 'njoftuar', 'që', 'jemi', 'rrugës']"
14251,sq-AL,test,a kam unë ndonjë email të ri nga aleanca,"['a', 'kam', 'unë', 'ndonjë', 'email', 'të', 'ri', 'nga', 'aleanca']"
14252,sq-AL,test,dërgo një përgjigje nëse është shumë e rëndësishme,"['dërgo', 'një', 'përgjigje', 'nëse', 'është', 'shumë', 'e', 'rëndësishme']"
14253,sq-AL,test,nëse është nga një vend shumë i njohur shënoje si të rëndësishëm,"['nëse', 'është', 'nga', 'një', 'vend', 'shumë', 'i', 'njohur', 'shënoje', 'si', 'të', 'rëndësishëm']"
14254,sq-AL,test,cili ishte subjekti i email të fundit nga mami,"['cili', 'ishte', 'subjekti', 'i', 'email', 'të', 'fundit', 'nga', 'mami']"
14255,sq-AL,test,cili ishte emaili i fundit nga puna,"['cili', 'ishte', 'emaili', 'i', 'fundit', 'nga', 'puna']"
14256,sq-AL,test,më jep numrin e telefonit të pjetrit,"['më', 'jep', 'numrin', 'e', 'telefonit', 'të', 'pjetrit']"
14257,sq-AL,test,cila është adresa e emailit për dean,"['cila', 'është', 'adresa', 'e', 'emailit', 'për', 'dean']"
14258,sq-AL,test,shto këtë email të ri tek kontaktet,"['shto', 'këtë', 'email', 'të', 'ri', 'tek', 'kontaktet']"
14259,sq-AL,test,dërgoji një email xhinos ku e pyet se në çfarë ore mundet për mbledhjen,"['dërgoji', 'një', 'email', 'xhinos', 'ku', 'e', 'pyet', 'se', 'në', 'çfarë', 'ore', 'mundet', 'për', 'mbledhjen']"
14260,sq-AL,test,dërgo email kleas për mbledhjen e buxhetit,"['dërgo', 'email', 'kleas', 'për', 'mbledhjen', 'e', 'buxhetit']"
14261,sq-AL,test,kontrollo emailet e mia për diçka nga emri,"['kontrollo', 'emailet', 'e', 'mia', 'për', 'diçka', 'nga', 'emri']"
14262,sq-AL,test,kërko për email të ri,"['kërko', 'për', 'email', 'të', 'ri']"
14263,sq-AL,test,dergo tek email artan et xhimeil pikë kom,"['dergo', 'tek', 'email', 'artan', 'et', 'xhimeil', 'pikë', 'kom']"
14264,sq-AL,test,më thuaj nëse kam ndonjë mesazh të ri ne inboxin tim,"['më', 'thuaj', 'nëse', 'kam', 'ndonjë', 'mesazh', 'të', 'ri', 'ne', 'inboxin', 'tim']"
14265,sq-AL,test,dërgo një email erit duke i thënë që jam i zënë nesër,"['dërgo', 'një', 'email', 'erit', 'duke', 'i', 'thënë', 'që', 'jam', 'i', 'zënë', 'nesër']"
14266,sq-AL,test,hej ona nisi një email kolegut,"['hej', 'ona', 'nisi', 'një', 'email', 'kolegut']"
14267,sq-AL,test,të lutemi shkruaji një email të ri kolegut,"['të', 'lutemi', 'shkruaji', 'një', 'email', 'të', 'ri', 'kolegut']"
14268,sq-AL,test,dërgo email erit për takimin e nesërm,"['dërgo', 'email', 'erit', 'për', 'takimin', 'e', 'nesërm']"
14269,sq-AL,test,përshëndetje a me ka dërguar eri ndonjë email të ri,"['përshëndetje', 'a', 'me', 'ka', 'dërguar', 'eri', 'ndonjë', 'email', 'të', 'ri']"
14270,sq-AL,test,dërgo email te erjoni për programin e hapjes së zyrës,"['dërgo', 'email', 'te', 'erjoni', 'për', 'programin', 'e', 'hapjes', 'së', 'zyrës']"
14271,sq-AL,test,më trego emailet e fundit,"['më', 'trego', 'emailet', 'e', 'fundit']"
14272,sq-AL,test,dua ti dërgoj një email familjes sime a më ndihmon,"['dua', 'ti', 'dërgoj', 'një', 'email', 'familjes', 'sime', 'a', 'më', 'ndihmon']"
14273,sq-AL,test,kontrollo gmailin,"['kontrollo', 'gmailin']"
14274,sq-AL,test,kontrollo outlook,"['kontrollo', 'outlook']"
14275,sq-AL,test,përgjigju emailit,"['përgjigju', 'emailit']"
14276,sq-AL,test,a kam marrë ndonjë email në dhjetë minutat e fundit,"['a', 'kam', 'marrë', 'ndonjë', 'email', 'në', 'dhjetë', 'minutat', 'e', 'fundit']"
14277,sq-AL,test,dërgo email shefit tim se do të jem vonë sot për shkak të një urgjence dhe kërko falje për mungesën në mbledhje,"['dërgo', 'email', 'shefit', 'tim', 'se', 'do', 'të', 'jem', 'vonë', 'sot', 'për', 'shkak', 'të', 'një', 'urgjence', 'dhe', 'kërko', 'falje', 'për', 'mungesën', 'në', 'mbledhje']"
14278,sq-AL,test,shfaq emailet e fundit nga arjani,"['shfaq', 'emailet', 'e', 'fundit', 'nga', 'arjani']"
14279,sq-AL,test,dërgoji një email erit dhe pyete se si është tani dhe a mund të bëj ndonjë gjë për ta ndihmuar,"['dërgoji', 'një', 'email', 'erit', 'dhe', 'pyete', 'se', 'si', 'është', 'tani', 'dhe', 'a', 'mund', 'të', 'bëj', 'ndonjë', 'gjë', 'për', 'ta', 'ndihmuar']"
14280,sq-AL,test,a kam marrë ndonjë email të ri në dhjetë minutat e fundit,"['a', 'kam', 'marrë', 'ndonjë', 'email', 'të', 'ri', 'në', 'dhjetë', 'minutat', 'e', 'fundit']"
14281,sq-AL,test,a më ka dërguar emi ndonjë email të ri,"['a', 'më', 'ka', 'dërguar', 'emi', 'ndonjë', 'email', 'të', 'ri']"
14282,sq-AL,test,kontrolloni emailet e palexuara nga eri,"['kontrolloni', 'emailet', 'e', 'palexuara', 'nga', 'eri']"
14283,sq-AL,test,të lutem kontrollo email që përmban listime pune,"['të', 'lutem', 'kontrollo', 'email', 'që', 'përmban', 'listime', 'pune']"
14284,sq-AL,test,dërgo një email vëllait tim dhe thuaji përvjetori i dasmës,"['dërgo', 'një', 'email', 'vëllait', 'tim', 'dhe', 'thuaji', 'përvjetori', 'i', 'dasmës']"
14285,sq-AL,test,ndihma do ti dërgohet vetëm joanës,"['ndihma', 'do', 'ti', 'dërgohet', 'vetëm', 'joanës']"
14286,sq-AL,test,ky email i ri duhet të shtohet në kontaktet e mia,"['ky', 'email', 'i', 'ri', 'duhet', 'të', 'shtohet', 'në', 'kontaktet', 'e', 'mia']"
14287,sq-AL,test,më trego emailet më të fundit,"['më', 'trego', 'emailet', 'më', 'të', 'fundit']"
14288,sq-AL,test,më jep më të rejat e fundit,"['më', 'jep', 'më', 'të', 'rejat', 'e', 'fundit']"
14289,sq-AL,test,shpejt përgjigju erit të lutem co një email,"['shpejt', 'përgjigju', 'erit', 'të', 'lutem', 'co', 'një', 'email']"
14290,sq-AL,test,kontrollo orarin e mbledhjes në postën e sotme,"['kontrollo', 'orarin', 'e', 'mbledhjes', 'në', 'postën', 'e', 'sotme']"
14291,sq-AL,test,kujto këtë email,"['kujto', 'këtë', 'email']"
14292,sq-AL,test,dërgoji një përgjigje,"['dërgoji', 'një', 'përgjigje']"
14293,sq-AL,test,kush më ka dërguar email dje,"['kush', 'më', 'ka', 'dërguar', 'email', 'dje']"
14294,sq-AL,test,a u përgjigj mira,"['a', 'u', 'përgjigj', 'mira']"
14295,sq-AL,test,a mund ti përgjigjesh erjonës që do jem e ngarkuar me projekte në tre javët e ardhshme,"['a', 'mund', 'ti', 'përgjigjesh', 'erjonës', 'që', 'do', 'jem', 'e', 'ngarkuar', 'me', 'projekte', 'në', 'tre', 'javët', 'e', 'ardhshme']"
14296,sq-AL,test,a ka ardhur ndonjë email në pesëmbëdhjetë minutat e fundit,"['a', 'ka', 'ardhur', 'ndonjë', 'email', 'në', 'pesëmbëdhjetë', 'minutat', 'e', 'fundit']"
14297,sq-AL,test,hap kutinë hyrëse për te lexuar emailet e palexuara,"['hap', 'kutinë', 'hyrëse', 'për', 'te', 'lexuar', 'emailet', 'e', 'palexuara']"
14298,sq-AL,test,ndonjë mail nga amazon sot,"['ndonjë', 'mail', 'nga', 'amazon', 'sot']"
14299,sq-AL,test,kontrollo emailin për punën time,"['kontrollo', 'emailin', 'për', 'punën', 'time']"
14300,sq-AL,test,të lutem ngarko një email për ervinin dhe dërgoji mesazh tani,"['të', 'lutem', 'ngarko', 'një', 'email', 'për', 'ervinin', 'dhe', 'dërgoji', 'mesazh', 'tani']"
14301,sq-AL,test,trego emailet e renatës dhe shkuraj që do ta njoftoj,"['trego', 'emailet', 'e', 'renatës', 'dhe', 'shkuraj', 'që', 'do', 'ta', 'njoftoj']"
14302,sq-AL,test,më thuaj për arbana osmani,"['më', 'thuaj', 'për', 'arbana', 'osmani']"
14303,sq-AL,test,hap kontaktet,"['hap', 'kontaktet']"
14304,sq-AL,test,a e ka ndonjëri që njoh ditëlindjen këtë muaj,"['a', 'e', 'ka', 'ndonjëri', 'që', 'njoh', 'ditëlindjen', 'këtë', 'muaj']"
14305,sq-AL,test,cilin kontakt nuk kam telefonuar në dymbëdhjetë muaj,"['cilin', 'kontakt', 'nuk', 'kam', 'telefonuar', 'në', 'dymbëdhjetë', 'muaj']"
14306,sq-AL,test,dërgo email në eri et gmail pikë kom,"['dërgo', 'email', 'në', 'eri', 'et', 'gmail', 'pikë', 'kom']"
14307,sq-AL,test,ju lutem kontrolloni postën time,"['ju', 'lutem', 'kontrolloni', 'postën', 'time']"
14308,sq-AL,test,mora ndonjë email të ri nga berti,"['mora', 'ndonjë', 'email', 'të', 'ri', 'nga', 'berti']"
14309,sq-AL,test,shkruaj një email familjes sime duke thënë ju dua të gjithëve,"['shkruaj', 'një', 'email', 'familjes', 'sime', 'duke', 'thënë', 'ju', 'dua', 'të', 'gjithëve']"
14310,sq-AL,test,rifresko inboxin dhe më informo për emailet e reja,"['rifresko', 'inboxin', 'dhe', 'më', 'informo', 'për', 'emailet', 'e', 'reja']"
14311,sq-AL,test,si të arrij tedin,"['si', 'të', 'arrij', 'tedin']"
14312,sq-AL,test,filli anketën pvr emailin e ri,"['filli', 'anketën', 'pvr', 'emailin', 'e', 'ri']"
14313,sq-AL,test,a kam emaile të reja,"['a', 'kam', 'emaile', 'të', 'reja']"
14314,sq-AL,test,të lutem dërgo email te ketrina kush është në listën time të familjes dhe miqve,"['të', 'lutem', 'dërgo', 'email', 'te', 'ketrina', 'kush', 'është', 'në', 'listën', 'time', 'të', 'familjes', 'dhe', 'miqve']"
14315,sq-AL,test,dërgoji një email ndihmëses time erjona që ti anullojë të gjithë takimet nesër,"['dërgoji', 'një', 'email', 'ndihmëses', 'time', 'erjona', 'që', 'ti', 'anullojë', 'të', 'gjithë', 'takimet', 'nesër']"
14316,sq-AL,test,dërgoji një email mamit për ti thënë që festa e ditëlindjes së erjonit është të dielën,"['dërgoji', 'një', 'email', 'mamit', 'për', 'ti', 'thënë', 'që', 'festa', 'e', 'ditëlindjes', 'së', 'erjonit', 'është', 'të', 'dielën']"
14317,sq-AL,test,dërgoji një email ervinit për ti thënë faleminderit,"['dërgoji', 'një', 'email', 'ervinit', 'për', 'ti', 'thënë', 'faleminderit']"
14318,sq-AL,test,dërgoni një email elvirës,"['dërgoni', 'një', 'email', 'elvirës']"
14319,sq-AL,test,kam marrë email të ri nga erjona,"['kam', 'marrë', 'email', 'të', 'ri', 'nga', 'erjona']"
14320,sq-AL,test,përgjigju emailit,"['përgjigju', 'emailit']"
14321,sq-AL,test,dua ti përgjigjem emailit të dori bibës,"['dua', 'ti', 'përgjigjem', 'emailit', 'të', 'dori', 'bibës']"
14322,sq-AL,test,kontrollo emailet nga erjoni,"['kontrollo', 'emailet', 'nga', 'erjoni']"
14323,sq-AL,test,kontrolloni për email nga punëdhënësi im,"['kontrolloni', 'për', 'email', 'nga', 'punëdhënësi', 'im']"
14324,sq-AL,test,a i kam nisur email erit për temën e kontrollit të armëve,"['a', 'i', 'kam', 'nisur', 'email', 'erit', 'për', 'temën', 'e', 'kontrollit', 'të', 'armëve']"
14325,sq-AL,test,më ka dërguar endri email për municion,"['më', 'ka', 'dërguar', 'endri', 'email', 'për', 'municion']"
14326,sq-AL,test,a kam unë ndonjë email të ri në orën e fundit,"['a', 'kam', 'unë', 'ndonjë', 'email', 'të', 'ri', 'në', 'orën', 'e', 'fundit']"
14327,sq-AL,test,a kam marrë ndonjë email me numra gjurmues,"['a', 'kam', 'marrë', 'ndonjë', 'email', 'me', 'numra', 'gjurmues']"
14328,sq-AL,test,kompozoji një email erit,"['kompozoji', 'një', 'email', 'erit']"
14329,sq-AL,test,aleksa ju lutemi dërgoni një email mamit,"['aleksa', 'ju', 'lutemi', 'dërgoni', 'një', 'email', 'mamit']"
14330,sq-AL,test,dërgoji mamit një email tani,"['dërgoji', 'mamit', 'një', 'email', 'tani']"
14331,sq-AL,test,a kam unë ndonjë email të ri,"['a', 'kam', 'unë', 'ndonjë', 'email', 'të', 'ri']"
14332,sq-AL,test,të lutem lexo emailet e reja,"['të', 'lutem', 'lexo', 'emailet', 'e', 'reja']"
14333,sq-AL,test,ju lutemi dërgoni emailin erit,"['ju', 'lutemi', 'dërgoni', 'emailin', 'erit']"
14334,sq-AL,test,a kam marrë unë ndonjë email të ri,"['a', 'kam', 'marrë', 'unë', 'ndonjë', 'email', 'të', 'ri']"
14335,sq-AL,test,shkruaji një email donës hej çfarë po bën sot,"['shkruaji', 'një', 'email', 'donës', 'hej', 'çfarë', 'po', 'bën', 'sot']"
14336,sq-AL,test,dërgo me email landit planet për sot,"['dërgo', 'me', 'email', 'landit', 'planet', 'për', 'sot']"
14337,sq-AL,test,aleksa start email,"['aleksa', 'start', 'email']"
14338,sq-AL,test,kompozo një email,"['kompozo', 'një', 'email']"
14339,sq-AL,test,më trego të gjitha emailet e dërguara nga shefi im,"['më', 'trego', 'të', 'gjitha', 'emailet', 'e', 'dërguara', 'nga', 'shefi', 'im']"
14340,sq-AL,test,ju lutemi dërgoni një email te daja niku me sa vijon po mund tia dalë,"['ju', 'lutemi', 'dërgoni', 'një', 'email', 'te', 'daja', 'niku', 'me', 'sa', 'vijon', 'po', 'mund', 'tia', 'dalë']"
14341,sq-AL,test,sa emaile të reja kam marrë unë sot,"['sa', 'emaile', 'të', 'reja', 'kam', 'marrë', 'unë', 'sot']"
14342,sq-AL,test,ju lutem dërgojini mamit dhe babit një email duke pyetur se si janë,"['ju', 'lutem', 'dërgojini', 'mamit', 'dhe', 'babit', 'një', 'email', 'duke', 'pyetur', 'se', 'si', 'janë']"
14343,sq-AL,test,ju lutem dërgo këtë email shokut tim,"['ju', 'lutem', 'dërgo', 'këtë', 'email', 'shokut', 'tim']"
14344,sq-AL,test,më duhet ta dërgoj këtë email tani,"['më', 'duhet', 'ta', 'dërgoj', 'këtë', 'email', 'tani']"
14345,sq-AL,test,të lutem kontrollo për email e fundit nga ky dërgues,"['të', 'lutem', 'kontrollo', 'për', 'email', 'e', 'fundit', 'nga', 'ky', 'dërgues']"
14346,sq-AL,test,shto një email të te kontaktet e mia eri et gmail pikë kom,"['shto', 'një', 'email', 'të', 'te', 'kontaktet', 'e', 'mia', 'eri', 'et', 'gmail', 'pikë', 'kom']"
14347,sq-AL,test,mesazh të ri në biba et gmail pikë kom,"['mesazh', 'të', 'ri', 'në', 'biba', 'et', 'gmail', 'pikë', 'kom']"
14348,sq-AL,test,a kam unë ndonjë email të palexuar,"['a', 'kam', 'unë', 'ndonjë', 'email', 'të', 'palexuar']"
14349,sq-AL,test,a kam ndonjë email të ri nga kontakti im ela,"['a', 'kam', 'ndonjë', 'email', 'të', 'ri', 'nga', 'kontakti', 'im', 'ela']"
14350,sq-AL,test,të lutem shtoje këtë email në kontaktet e mia,"['të', 'lutem', 'shtoje', 'këtë', 'email', 'në', 'kontaktet', 'e', 'mia']"
14351,sq-AL,test,kontrollo emailet nga dori,"['kontrollo', 'emailet', 'nga', 'dori']"
14352,sq-AL,test,ktheji përgjigje emailit,"['ktheji', 'përgjigje', 'emailit']"
14353,sq-AL,test,të lutem dërgo një email tek shoqja ime elona si je,"['të', 'lutem', 'dërgo', 'një', 'email', 'tek', 'shoqja', 'ime', 'elona', 'si', 'je']"
14354,sq-AL,test,shto adresë të re emaili dhe dërgo email,"['shto', 'adresë', 'të', 're', 'emaili', 'dhe', 'dërgo', 'email']"
14355,sq-AL,test,shto një email të ri për ervin didën,"['shto', 'një', 'email', 'të', 'ri', 'për', 'ervin', 'didën']"
14356,sq-AL,test,duhet ti shtoj një adresë të re email kontakteve të mi,"['duhet', 'ti', 'shtoj', 'një', 'adresë', 'të', 're', 'email', 'kontakteve', 'të', 'mi']"
14357,sq-AL,test,a mund të më thuash kontaktet e erit,"['a', 'mund', 'të', 'më', 'thuash', 'kontaktet', 'e', 'erit']"
14358,sq-AL,test,kontrollo numrin e mamit,"['kontrollo', 'numrin', 'e', 'mamit']"
14359,sq-AL,test,bëji një telefonatë,"['bëji', 'një', 'telefonatë']"
14360,sq-AL,test,mund ti shkruash një email edonës,"['mund', 'ti', 'shkruash', 'një', 'email', 'edonës']"
14361,sq-AL,test,dërgoji një përgjigje katërqind e tridhjet emaileve të erionit që ka dërguar këtë mëngjes,"['dërgoji', 'një', 'përgjigje', 'katërqind', 'e', 'tridhjet', 'emaileve', 'të', 'erionit', 'që', 'ka', 'dërguar', 'këtë', 'mëngjes']"
14362,sq-AL,test,përgjigjuni emailit të shefave të mi me fjalën se do të jem në orën katër të mbrëmjes,"['përgjigjuni', 'emailit', 'të', 'shefave', 'të', 'mi', 'me', 'fjalën', 'se', 'do', 'të', 'jem', 'në', 'orën', 'katër', 'të', 'mbrëmjes']"
14363,sq-AL,test,brisilda kontrollo emailin tim,"['brisilda', 'kontrollo', 'emailin', 'tim']"
14364,sq-AL,test,a ka punëtori i kompanisë një numër telefoni shtëpie,"['a', 'ka', 'punëtori', 'i', 'kompanisë', 'një', 'numër', 'telefoni', 'shtëpie']"
14365,sq-AL,test,kush është personi i fundit që të ka telefonuar,"['kush', 'është', 'personi', 'i', 'fundit', 'që', 'të', 'ka', 'telefonuar']"
14366,sq-AL,test,sapo mora një email nga dori që duhet ti përgjigjem tani,"['sapo', 'mora', 'një', 'email', 'nga', 'dori', 'që', 'duhet', 'ti', 'përgjigjem', 'tani']"
14367,sq-AL,test,emailit të fundit i duhet kthyer përgjigje sa më shpejt,"['emailit', 'të', 'fundit', 'i', 'duhet', 'kthyer', 'përgjigje', 'sa', 'më', 'shpejt']"
14368,sq-AL,test,çfarë thotë emaili që është dërguar tridhjetë minuta më parë nga mami,"['çfarë', 'thotë', 'emaili', 'që', 'është', 'dërguar', 'tridhjetë', 'minuta', 'më', 'parë', 'nga', 'mami']"
14369,sq-AL,test,shkruaj dhe dërgo email shefit tim,"['shkruaj', 'dhe', 'dërgo', 'email', 'shefit', 'tim']"
14370,sq-AL,test,më thuaj a kam ndonjë email të ri të palexuar,"['më', 'thuaj', 'a', 'kam', 'ndonjë', 'email', 'të', 'ri', 'të', 'palexuar']"
14371,sq-AL,test,dërgo email shefit duke i thënë se do të vonohem,"['dërgo', 'email', 'shefit', 'duke', 'i', 'thënë', 'se', 'do', 'të', 'vonohem']"
14372,sq-AL,test,dërgoji email këtij kontakti,"['dërgoji', 'email', 'këtij', 'kontakti']"
14373,sq-AL,test,më duhet ti dërgoj një email goldikomit për problemet e shërbimit tim,"['më', 'duhet', 'ti', 'dërgoj', 'një', 'email', 'goldikomit', 'për', 'problemet', 'e', 'shërbimit', 'tim']"
14374,sq-AL,test,kontrollo emailet aktuale,"['kontrollo', 'emailet', 'aktuale']"
14375,sq-AL,test,dërgoi një përgjigje emailit të fundit,"['dërgoi', 'një', 'përgjigje', 'emailit', 'të', 'fundit']"
14376,sq-AL,test,kontrollo postën për ndonjë gjë nga elona,"['kontrollo', 'postën', 'për', 'ndonjë', 'gjë', 'nga', 'elona']"
14377,sq-AL,test,të lutem kontrollo emailet e mia për mua,"['të', 'lutem', 'kontrollo', 'emailet', 'e', 'mia', 'për', 'mua']"
14378,sq-AL,test,a kishte ndonjë bashkëngjitje emaili i ervinit,"['a', 'kishte', 'ndonjë', 'bashkëngjitje', 'emaili', 'i', 'ervinit']"
14379,sq-AL,test,a kam amrrë ndonjë email të ri nga erjoni,"['a', 'kam', 'amrrë', 'ndonjë', 'email', 'të', 'ri', 'nga', 'erjoni']"
14380,sq-AL,test,a kam unë ndonjë email duke ardhur,"['a', 'kam', 'unë', 'ndonjë', 'email', 'duke', 'ardhur']"
14381,sq-AL,test,a ka ardhur ndonjë email që prej orës katër sot,"['a', 'ka', 'ardhur', 'ndonjë', 'email', 'që', 'prej', 'orës', 'katër', 'sot']"
14382,sq-AL,test,a kam marrë email nga andi,"['a', 'kam', 'marrë', 'email', 'nga', 'andi']"
14383,sq-AL,test,a të ka kontaktuar arbeni,"['a', 'të', 'ka', 'kontaktuar', 'arbeni']"
14384,sq-AL,test,a kam unë ndonjë email të ri në inbox tim sot,"['a', 'kam', 'unë', 'ndonjë', 'email', 'të', 'ri', 'në', 'inbox', 'tim', 'sot']"
14385,sq-AL,test,shto neptunin te emailet e mia të kontakteve të vendosur në tirana shqipëri,"['shto', 'neptunin', 'te', 'emailet', 'e', 'mia', 'të', 'kontakteve', 'të', 'vendosur', 'në', 'tirana', 'shqipëri']"
14386,sq-AL,test,gjej emailin e albtelekomit dhe vendose në listën time të kontakteve,"['gjej', 'emailin', 'e', 'albtelekomit', 'dhe', 'vendose', 'në', 'listën', 'time', 'të', 'kontakteve']"
14387,sq-AL,test,shkruani një përgjigjje emailit të mamasë time,"['shkruani', 'një', 'përgjigjje', 'emailit', 'të', 'mamasë', 'time']"
14388,sq-AL,test,do doja ti përgjigjesha emailit të andjës,"['do', 'doja', 'ti', 'përgjigjesha', 'emailit', 'të', 'andjës']"
14389,sq-AL,test,dua t'i përgjigjem emailit më të fundit,"['dua', ""t'i"", 'përgjigjem', 'emailit', 'më', 'të', 'fundit']"
14390,sq-AL,test,sa nga kontaktet e mia jetojnë ose punojnë në tiranë,"['sa', 'nga', 'kontaktet', 'e', 'mia', 'jetojnë', 'ose', 'punojnë', 'në', 'tiranë']"
14391,sq-AL,test,a janë kontakte e mia më shume femra apo meshkuj,"['a', 'janë', 'kontakte', 'e', 'mia', 'më', 'shume', 'femra', 'apo', 'meshkuj']"
14392,sq-AL,test,a kam unë ndonjë email të ri,"['a', 'kam', 'unë', 'ndonjë', 'email', 'të', 'ri']"
14393,sq-AL,test,ju lutem kontrolloni emailet e mia dhe më njoftoni nëse ekziston ndonjë email i ri,"['ju', 'lutem', 'kontrolloni', 'emailet', 'e', 'mia', 'dhe', 'më', 'njoftoni', 'nëse', 'ekziston', 'ndonjë', 'email', 'i', 'ri']"
14394,sq-AL,test,a mund ti dërgosh email benit për ti thënë se jam me leje,"['a', 'mund', 'ti', 'dërgosh', 'email', 'benit', 'për', 'ti', 'thënë', 'se', 'jam', 'me', 'leje']"
14395,sq-AL,test,më njofto për ndonjë email të ri që kam marrë,"['më', 'njofto', 'për', 'ndonjë', 'email', 'të', 'ri', 'që', 'kam', 'marrë']"
14396,sq-AL,test,përgjigju emailit tim nga eri duke i bërë të ditur se do takohemi nesër,"['përgjigju', 'emailit', 'tim', 'nga', 'eri', 'duke', 'i', 'bërë', 'të', 'ditur', 'se', 'do', 'takohemi', 'nesër']"
14397,sq-AL,test,të lutem kontrolloni emailin e ri nga eltoni,"['të', 'lutem', 'kontrolloni', 'emailin', 'e', 'ri', 'nga', 'eltoni']"
14398,sq-AL,test,më trego emailet më të fundit nga albtelecomi,"['më', 'trego', 'emailet', 'më', 'të', 'fundit', 'nga', 'albtelecomi']"
14399,sq-AL,test,a ka ndonjë email të ri për mua sot,"['a', 'ka', 'ndonjë', 'email', 'të', 'ri', 'për', 'mua', 'sot']"
14400,sq-AL,test,diktoj emailin,"['diktoj', 'emailin']"
14401,sq-AL,test,ndonjë email të ri që nga hera e fundit,"['ndonjë', 'email', 'të', 'ri', 'që', 'nga', 'hera', 'e', 'fundit']"
14402,sq-AL,test,emailet në dhjetë minutat e fundit,"['emailet', 'në', 'dhjetë', 'minutat', 'e', 'fundit']"
